Season,Var.1,Var.2,Var.3,Var.4,Var.5,Var.6,Var.7,Var.8,Var.9,Var.10,Var.11,Var.12,Var.13,Var.14,Var.15,Var.16,Var.17,Var.18,Offense.Four.Factors,Offense.Four.Factors.1,Offense.Four.Factors.2,Offense.Four.Factors.3,Var.23,Defense.Four.Factors,Defense.Four.Factors.1,Defense.Four.Factors.2,Defense.Four.Factors.3,Var.28,Var.29,Var.30,Var.31
7,5,Miami Heat*,27.2,61,21,57,25,5.49,0.07,5.56,106.8,100.6,+6.2,88.2,.324,.299,.546,NA,.507,15.5,29.2,.233,NA,.465,15.6,70.6,.248,NA,Miami Arena,"615,160","15,004"
7,6,Detroit Pistons*,28.2,54,28,57,25,5.24,0.20,5.45,110.6,104.4,+6.2,84.5,.327,.246,.554,NA,.512,13.0,27.5,.244,NA,.487,14.6,70.4,.197,NA,The Palace of Auburn Hills,"784,234","20,014"
7,7,Houston Rockets*,30.8,57,25,54,28,4.48,-0.62,3.85,108.8,104.0,+4.8,91.6,.307,.284,.560,NA,.520,15.6,28.4,.232,NA,.481,13.3,71.4,.190,NA,The Summit,"667,685","16,285"
7,8,Los Angeles Lakers*,26.5,56,26,53,29,4.27,-0.61,3.66,108.3,103.7,+4.6,91.1,.351,.226,.535,NA,.496,13.7,31.6,.243,NA,.478,15.1,68.5,.231,NA,Great Western Forum,"697,159","17,004"
7,9,Portland Trail Blazers*,26.4,49,33,53,29,4.17,-0.61,3.56,107.9,103.3,+4.6,90.9,.350,.217,.544,NA,.503,15.4,32.5,.249,NA,.471,14.3,72.4,.268,NA,Rose Garden Arena,"852,798","20,800"
7,10,New York Knicks*,29.7,57,25,50,32,3.12,0.18,3.31,104.4,101.0,+3.4,90.5,.340,.208,.546,NA,.501,17.0,30.5,.255,NA,.463,15.4,73.4,.279,NA,Madison Square Garden (IV),"790,520","19,763"
7,11,Cleveland Cavaliers,26.7,42,40,47,35,1.84,0.47,2.32,104.6,102.4,+2.2,82.9,.297,.215,.531,NA,.493,15.0,29.4,.215,NA,.482,16.8,71.9,.281,NA,Gund Arena,"692,684","16,895"
7,12,Charlotte Hornets*,29.1,54,28,46,36,1.87,0.26,2.13,110.9,108.9,+2.0,88.6,.313,.218,.562,NA,.518,14.3,28.7,.243,NA,.496,13.3,68.1,.204,NA,Charlotte Coliseum,"985,722","24,042"
7,13,Washington Bullets*,25.9,44,38,46,36,1.62,0.15,1.77,106.6,104.9,+1.7,92.4,.296,.150,.540,NA,.505,14.6,30.2,.210,NA,.491,15.3,70.3,.226,NA,US Airways Arena,"700,646","17,681"
7,14,Indiana Pacers,27.9,39,43,44,38,0.98,0.52,1.49,105.8,104.7,+1.1,89.0,.374,.181,.537,NA,.490,15.5,31.3,.270,NA,.480,15.0,70.4,.258,NA,Market Square Arena,"636,735","15,530"
7,15,Phoenix Suns*,28.5,40,42,43,39,0.66,-0.45,0.21,109.3,108.6,+0.7,93.2,.317,.213,.552,NA,.508,13.4,27.1,.241,NA,.507,14.4,69.4,.215,NA,America West Arena,"779,940","19,023"
7,16,Orlando Magic*,29.4,45,37,40,42,-0.35,0.28,-0.07,105.6,106.0,-0.4,88.3,.304,.256,.524,NA,.481,14.5,30.9,.227,NA,.495,15.3,67.3,.211,NA,Orlando Arena,"711,311","17,199"
7,17,Minnesota Timberwolves*,26.3,40,42,37,45,-1.48,-0.35,-1.82,105.5,107.1,-1.6,90.7,.339,.170,.533,NA,.485,14.4,28.8,.254,NA,.486,14.6,68.3,.252,NA,Target Center,"697,727","17,018"
7,18,Milwaukee Bucks,27.3,33,49,35,47,-1.89,0.51,-1.38,106.2,108.3,-2.1,89.5,.334,.146,.541,NA,.496,15.1,29.7,.248,NA,.501,14.1,69.9,.253,NA,Bradley Center,"634,999","15,514"
7,19,Los Angeles Clippers*,25.5,36,46,34,48,-2.35,-0.31,-2.66,105.1,107.6,-2.5,91.3,.310,.200,.524,NA,.482,14.7,30.8,.227,NA,.499,15.5,68.1,.269,NA,Los Angeles Memorial Sports Arena,"232,895","8,836"
7,20,Toronto Raptors,25.1,30,52,32,50,-3.12,0.57,-2.56,104.6,108.0,-3.4,90.6,.303,.245,.521,NA,.481,15.2,32.5,.218,NA,.504,15.3,68.6,.258,NA,SkyDome,"744,550","18,551"
7,21,Sacramento Kings,27.4,34,48,31,51,-3.38,-0.26,-3.64,105.0,108.7,-3.7,91.0,.313,.160,.526,NA,.485,15.0,32.0,.226,NA,.495,14.3,68.5,.264,NA,ARCO Arena (II),"709,993","17,317"
7,22,New Jersey Nets,26.8,26,56,28,54,-4.56,0.67,-3.89,104.7,109.7,-5.0,92.4,.286,.193,.499,NA,.456,13.9,36.4,.212,NA,.503,14.1,69.0,.244,NA,Continental Airlines Arena,"670,628","15,800"
7,23,Golden State Warriors,26.7,30,52,28,54,-4.71,-0.20,-4.90,107.2,112.2,-5.0,91.9,.332,.208,.543,NA,.493,15.8,32.3,.258,NA,.518,14.4,67.5,.234,NA,San Jose Arena,"621,844","15,167"
7,24,Denver Nuggets,28.6,21,61,24,58,-6.28,-0.12,-6.40,104.5,111.2,-6.7,92.4,.298,.256,.530,NA,.486,15.2,28.8,.227,NA,.501,11.8,69.3,.206,NA,McNichols Sports Arena,"340,486","11,254"
7,25,Philadelphia 76ers,25.5,22,60,24,58,-6.54,0.65,-5.89,104.6,111.4,-6.8,95.3,.358,.198,.518,NA,.470,15.3,34.1,.259,NA,.510,13.8,66.5,.222,NA,CoreStates Center,"610,974","15,280"
7,26,Dallas Mavericks,27.1,24,58,23,59,-6.35,-0.12,-6.47,101.1,108.2,-7.1,89.0,.297,.204,.509,NA,.469,15.4,30.0,.213,NA,.500,14.9,67.3,.229,NA,Reunion Arena,"619,178","15,102"
7,27,Boston Celtics,26.1,15,67,22,60,-7.33,0.71,-6.62,103.9,111.4,-7.5,95.8,.316,.191,.520,NA,.474,14.5,29.4,.237,NA,.539,15.8,68.5,.243,NA,FleetCenter,"664,022","16,196"
7,28,San Antonio Spurs,29.9,20,62,19,63,-7.88,-0.05,-7.93,103.3,112.3,-9.0,87.3,.302,.185,.512,NA,.472,14.7,32.4,.217,NA,.514,14.0,67.0,.236,NA,Alamodome,"706,641","17,235"
7,29,Vancouver Grizzlies,25.0,14,68,15,67,-10.23,0.06,-10.17,100.3,111.8,-11.5,88.4,.269,.197,.507,NA,.471,15.3,29.7,.191,NA,.510,14.4,64.1,.224,NA,General Motors Place,"683,442","16,571"
7,,League Average,27.6,,,41,41,0.00,0.00,0.00,106.7,106.7,,90.1,.320,.212,.536,NA,.493,14.8,30.8,.236,NA,.493,14.8,69.2,.236,NA,,"685,905","17,073"
8,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,NA,eFG%,TOV%,ORB%,FT/FGA,NA,eFG%,TOV%,DRB%,FT/FGA,NA,Arena,Attend.,Attend./G
8,1,Los Angeles Lakers*,25.8,61,21,61,21,7.74,-0.87,6.88,111.9,103.7,+8.2,93.6,.420,.216,.559,NA,.519,14.0,31.6,.285,NA,.467,14.1,68.8,.245,NA,Great Western Forum,"676,101","16,878"
8,2,Seattle SuperSonics*,31.1,61,21,61,21,7.17,-0.84,6.33,111.6,103.6,+8.0,89.8,.327,.243,.558,NA,.521,13.4,28.7,.236,NA,.478,15.9,66.1,.223,NA,KeyArena at Seattle Center,"699,952","17,072"
8,3,Chicago Bulls*,31.7,62,20,61,21,7.11,0.13,7.24,107.7,99.8,+7.9,89.0,.295,.141,.516,NA,.473,13.3,35.7,.219,NA,.457,14.7,70.6,.220,NA,United Center,"983,444","23,986"
8,4,Utah Jazz*,29.7,62,20,59,23,6.54,-0.81,5.73,112.7,105.4,+7.3,89.2,.433,.110,.569,NA,.510,14.8,32.3,.334,NA,.471,13.5,71.0,.271,NA,Delta Center,"815,889","19,900"
8,5,Indiana Pacers*,29.7,58,24,59,23,6.09,0.16,6.25,108.4,101.6,+6.8,87.9,.343,.165,.550,NA,.502,14.0,27.9,.262,NA,.453,14.4,67.8,.236,NA,Market Square Arena,"645,302","15,763"
8,6,Phoenix Suns*,28.2,56,26,56,26,5.18,-0.75,4.44,107.4,101.8,+5.6,91.4,.290,.180,.540,NA,.500,14.0,29.7,.217,NA,.471,15.3,70.0,.227,NA,America West Arena,"779,943","19,023"
8,7,Miami Heat*,28.1,55,27,56,26,4.93,0.16,5.09,107.6,102.0,+5.6,87.9,.329,.244,.538,NA,.494,14.5,31.5,.243,NA,.452,14.2,69.6,.257,NA,Miami Arena,"614,861","14,997"
8,8,San Antonio Spurs*,28.7,56,26,53,29,3.99,-0.69,3.30,103.8,99.4,+4.4,88.4,.350,.139,.531,NA,.493,15.6,30.6,.241,NA,.437,12.2,72.2,.218,NA,Alamodome,"783,455","19,109"
8,9,Atlanta Hawks*,29.4,50,32,51,31,3.51,0.34,3.85,108.2,104.3,+3.9,87.7,.364,.160,.533,NA,.481,14.1,33.9,.275,NA,.468,13.0,69.1,.194,NA,Georgia Dome,"610,615","20,242"
8,10,Cleveland Cavaliers*,24.6,47,35,49,33,2.73,0.33,3.06,102.2,99.1,+3.1,89.9,.352,.129,.529,NA,.478,16.5,30.0,.266,NA,.460,16.8,71.1,.264,NA,Gund Arena,"694,629","16,942"
8,11,New York Knicks*,30.2,43,39,49,33,2.46,0.28,2.74,103.0,100.3,+2.7,88.2,.283,.178,.521,NA,.476,14.7,29.5,.218,NA,.455,14.7,74.0,.282,NA,Madison Square Garden (IV),"810,283","19,763"
8,12,Charlotte Hornets*,29.2,51,31,47,35,2.00,0.45,2.45,107.5,105.3,+2.2,89.4,.345,.142,.542,NA,.495,14.6,30.4,.259,NA,.493,14.6,70.8,.224,NA,Charlotte Coliseum,"959,634","23,406"
8,13,Detroit Pistons,27.2,37,45,46,36,1.57,0.37,1.95,105.3,103.5,+1.8,88.2,.359,.147,.523,NA,.472,14.0,30.9,.267,NA,.474,14.8,70.2,.243,NA,The Palace of Auburn Hills,"794,567","19,380"
8,14,New Jersey Nets*,27.8,43,39,46,36,1.57,0.31,1.88,108.3,106.6,+1.7,91.0,.339,.135,.513,NA,.463,12.9,36.7,.253,NA,.499,16.7,66.4,.258,NA,Continental Airlines Arena,"718,514","17,525"
8,15,Portland Trail Blazers*,26.1,46,36,45,37,1.40,-0.57,0.83,104.0,102.4,+1.6,90.0,.348,.164,.524,NA,.476,15.8,33.0,.256,NA,.460,13.4,71.4,.249,NA,Rose Garden Arena,"846,559","20,577"
8,16,Washington Wizards,26.7,42,40,43,39,0.59,0.53,1.11,105.2,104.5,+0.7,91.8,.317,.139,.513,NA,.476,13.0,31.2,.219,NA,.481,15.1,69.5,.248,NA,MCI Center,"801,240","19,665"
8,17,Minnesota Timberwolves*,26.4,45,37,43,39,0.71,-0.54,0.17,107.8,107.1,+0.7,92.6,.329,.128,.529,NA,.483,12.7,30.6,.244,NA,.480,13.5,68.5,.240,NA,Target Center,"738,590","18,014"
8,18,Houston Rockets*,32.0,41,41,39,43,-0.76,-0.47,-1.23,107.7,108.6,-0.9,91.0,.326,.256,.544,NA,.496,14.8,29.8,.251,NA,.499,13.3,69.3,.208,NA,The Summit,"670,117","16,285"
8,19,Orlando Magic,30.8,41,41,38,44,-1.07,0.54,-0.53,102.6,103.8,-1.2,87.1,.331,.141,.499,NA,.452,14.5,34.2,.240,NA,.478,14.8,66.9,.202,NA,Orlando Arena,"667,322","17,113"
8,20,Milwaukee Bucks,27.6,36,46,35,47,-1.91,0.58,-1.33,103.5,105.6,-2.1,90.2,.339,.110,.527,NA,.475,15.8,31.4,.260,NA,.485,15.5,69.1,.282,NA,Bradley Center,"638,034","15,562"
8,21,Philadelphia 76ers,25.4,31,51,34,48,-2.39,0.50,-1.89,102.8,105.4,-2.6,90.4,.367,.126,.514,NA,.462,15.4,32.5,.271,NA,.481,15.1,67.3,.256,NA,CoreStates Center,"655,417","15,986"
8,22,Boston Celtics,23.9,36,46,33,49,-2.62,0.66,-1.96,102.6,105.4,-2.8,93.3,.283,.180,.504,NA,.464,14.6,32.8,.206,NA,.504,19.0,66.8,.343,NA,FleetCenter,"739,422","18,132"
8,23,Sacramento Kings,26.6,27,55,25,57,-5.59,-0.25,-5.83,100.8,106.9,-6.1,92.1,.314,.121,.502,NA,.464,14.3,30.2,.215,NA,.482,14.0,66.6,.230,NA,ARCO Arena (II),"605,443","14,767"
8,24,Dallas Mavericks,26.3,20,62,24,58,-6.11,-0.22,-6.33,100.5,107.2,-6.7,89.9,.257,.175,.498,NA,.458,13.6,27.6,.194,NA,.488,14.0,65.1,.195,NA,Reunion Arena,"503,936","13,023"
8,25,Los Angeles Clippers,25.7,17,65,21,61,-7.37,-0.16,-7.53,103.3,111.2,-7.9,92.4,.306,.219,.518,NA,.477,14.8,29.6,.221,NA,.498,12.9,66.1,.243,NA,Los Angeles Memorial Sports Arena,"254,840","9,128"
8,26,Vancouver Grizzlies,26.5,19,63,22,60,-7.30,-0.17,-7.47,104.1,112.0,-7.9,92.1,.327,.137,.527,NA,.482,15.8,31.5,.242,NA,.507,13.0,66.9,.240,NA,General Motors Place,"660,457","16,109"
8,27,Toronto Raptors,24.8,16,66,17,65,-9.27,0.94,-8.33,101.2,111.0,-9.8,92.6,.302,.159,.504,NA,.462,15.1,32.1,.217,NA,.508,14.9,62.9,.235,NA,SkyDome,"674,685","16,527"
8,28,Golden State Warriors,25.9,19,63,17,65,-9.12,-0.08,-9.20,95.8,105.7,-9.9,91.4,.278,.101,.468,NA,.427,15.1,33.7,.197,NA,.469,13.0,68.6,.247,NA,The Arena in Oakland,"444,922","12,201"
8,29,Denver Nuggets,26.5,11,71,12,70,-11.78,0.04,-11.74,99.0,112.1,-13.1,89.7,.335,.139,.496,NA,.440,15.1,30.2,.259,NA,.506,14.3,66.3,.285,NA,McNichols Sports Arena,"380,590","11,800"
8,,League Average,27.6,,,41,41,0.00,0.00,0.00,105.0,105.0,,90.3,.330,.159,.524,NA,.478,14.5,31.4,.243,NA,.478,14.5,68.6,.243,NA,,"685,130","17,226"
9,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,NA,eFG%,TOV%,ORB%,FT/FGA,NA,eFG%,TOV%,DRB%,FT/FGA,NA,Arena,Attend.,Attend./G
9,1,San Antonio Spurs*,30.1,37,13,39,11,8.06,-0.94,7.12,104.0,95.0,+9.0,88.6,.371,.137,.523,NA,.479,14.6,30.4,.259,NA,.423,13.8,69.5,.198,NA,Alamodome,"527,357","21,094"
9,2,Utah Jazz*,30.3,37,13,37,13,6.52,-0.99,5.54,105.8,98.4,+7.4,87.0,.417,.107,.545,NA,.485,16.0,30.0,.320,NA,.441,14.4,70.4,.242,NA,Delta Center,"493,120","19,725"
9,3,Portland Trail Blazers*,27.4,35,15,36,14,6.36,-0.69,5.67,104.8,97.7,+7.1,89.2,.341,.171,.521,NA,.473,14.5,31.8,.253,NA,.445,14.9,71.8,.233,NA,Rose Garden Arena,"486,556","19,462"
9,4,Miami Heat*,30.3,33,17,35,15,4.96,0.15,5.11,104.7,98.9,+5.8,84.8,.354,.226,.540,NA,.494,15.3,27.3,.260,NA,.439,13.6,71.0,.226,NA,Miami Arena,"378,813","15,153"
9,5,Indiana Pacers*,30.8,33,17,32,18,3.74,0.12,3.86,108.7,104.4,+4.3,86.4,.318,.207,.537,NA,.486,12.8,28.7,.253,NA,.460,12.7,69.9,.236,NA,Market Square Arena,"404,536","16,181"
9,6,Detroit Pistons*,27.7,29,21,32,18,3.42,0.55,3.97,104.2,100.3,+3.9,86.3,.345,.183,.528,NA,.480,15.6,30.5,.256,NA,.468,15.4,72.0,.259,NA,The Palace of Auburn Hills,"444,585","17,783"
9,7,Atlanta Hawks*,29.6,31,19,31,19,2.90,-0.08,2.82,100.5,97.1,+3.4,85.3,.378,.171,.492,NA,.436,14.5,33.1,.277,NA,.437,13.4,72.1,.202,NA,Georgia Dome,"331,831","17,131"
9,8,Los Angeles Lakers*,27.5,31,19,30,20,3.02,-0.35,2.68,107.6,104.3,+3.3,91.6,.382,.174,.538,NA,.498,14.1,30.6,.261,NA,.468,13.3,70.2,.267,NA,Great Western Forum,"430,007","17,200"
9,9,Orlando Magic*,28.7,33,17,30,20,2.60,0.51,3.11,100.3,97.4,+2.9,88.8,.318,.171,.498,NA,.456,15.4,32.6,.222,NA,.473,16.7,70.8,.181,NA,Orlando Arena,"411,091","16,444"
9,10,Houston Rockets*,29.6,31,19,29,21,2.32,-0.93,1.39,105.4,102.9,+2.5,88.8,.313,.241,.545,NA,.506,15.8,27.8,.228,NA,.461,12.4,69.9,.188,NA,Compaq Center,"407,125","16,285"
9,11,Phoenix Suns*,29.3,27,23,29,21,2.26,-0.11,2.15,105.8,103.3,+2.5,90.0,.303,.175,.526,NA,.481,13.0,28.4,.231,NA,.485,15.4,69.8,.216,NA,America West Arena,"472,283","18,891"
9,12,Philadelphia 76ers*,26.0,28,22,29,21,2.06,0.50,2.56,99.9,97.6,+2.3,88.6,.383,.096,.494,NA,.439,15.3,34.2,.276,NA,.454,17.1,69.8,.249,NA,First Union Center,"436,444","17,458"
9,13,Milwaukee Bucks*,28.3,28,22,28,22,1.66,0.00,1.66,104.9,103.0,+1.9,87.0,.303,.162,.530,NA,.489,14.3,29.0,.222,NA,.463,16.0,67.6,.275,NA,Bradley Center,"381,948","15,278"
9,14,New York Knicks*,29.0,27,23,27,23,1.02,0.43,1.45,98.6,97.5,+1.1,86.9,.329,.159,.509,NA,.463,15.9,27.9,.241,NA,.434,14.9,71.0,.258,NA,Madison Square Garden (IV),"494,075","19,763"
9,15,Minnesota Timberwolves*,27.2,25,25,26,24,0.38,-0.55,-0.17,101.9,101.5,+0.4,91.0,.264,.095,.481,NA,.439,11.7,32.5,.196,NA,.467,15.8,70.2,.276,NA,Target Center,"427,974","17,119"
9,16,Charlotte Hornets,29.0,26,24,25,25,-0.10,0.73,0.63,102.3,102.4,-0.1,89.7,.372,.198,.537,NA,.485,15.5,24.4,.278,NA,.461,14.3,69.5,.240,NA,Charlotte Coliseum,"480,807","19,232"
9,17,Sacramento Kings*,26.1,27,23,24,26,-0.42,-0.47,-0.89,102.7,103.1,-0.4,96.0,.300,.219,.514,NA,.479,14.7,30.6,.205,NA,.471,13.7,67.7,.176,NA,ARCO Arena (II),"418,751","16,750"
9,18,Seattle SuperSonics,31.2,25,25,23,27,-1.08,-0.35,-1.43,105.0,106.2,-1.2,89.6,.341,.226,.519,NA,.481,14.3,31.9,.232,NA,.489,14.1,68.6,.213,NA,KeyArena at Seattle Center,"426,800","17,072"
9,19,Toronto Raptors,27.3,23,27,22,28,-1.64,0.33,-1.32,102.0,103.9,-1.9,88.8,.338,.168,.504,NA,.450,15.0,33.8,.257,NA,.473,14.8,70.2,.258,NA,Air Canada Centre,"439,190","17,974"
9,20,Boston Celtics,24.3,19,31,22,28,-1.86,0.11,-1.75,100.4,102.4,-2.0,91.5,.259,.182,.501,NA,.469,14.8,30.6,.179,NA,.465,15.6,69.4,.287,NA,FleetCenter,"440,602","17,624"
9,21,Cleveland Cavaliers,26.7,22,28,22,28,-1.72,0.78,-0.94,99.6,101.6,-2.0,86.4,.381,.150,.520,NA,.464,15.9,25.1,.285,NA,.468,16.2,69.0,.267,NA,Gund Arena,"352,992","14,120"
9,22,Washington Wizards,29.3,18,32,21,29,-2.24,0.49,-1.75,101.2,103.7,-2.5,89.8,.302,.146,.507,NA,.468,14.1,28.2,.213,NA,.474,15.1,69.5,.273,NA,MCI Center,"402,481","16,099"
9,23,Dallas Mavericks,26.1,19,31,21,29,-2.40,-0.10,-2.50,102.3,104.9,-2.6,89.0,.300,.148,.502,NA,.459,13.2,29.8,.218,NA,.476,13.3,69.1,.212,NA,Reunion Arena,"362,837","14,513"
9,24,Golden State Warriors,28.1,21,29,20,30,-2.50,-0.13,-2.63,98.4,101.1,-2.7,88.9,.282,.135,.471,NA,.434,14.1,35.2,.190,NA,.445,14.0,70.4,.290,NA,The Arena in Oakland,"335,837","13,433"
9,25,New Jersey Nets,26.0,16,34,18,32,-3.78,0.58,-3.20,99.5,103.6,-4.1,91.5,.301,.163,.485,NA,.434,13.7,31.1,.231,NA,.481,15.2,69.7,.238,NA,Continental Airlines Arena,"400,387","16,614"
9,26,Denver Nuggets,24.6,14,36,14,36,-6.60,-0.07,-6.67,103.1,110.4,-7.3,90.5,.332,.231,.511,NA,.459,13.9,30.1,.253,NA,.499,13.2,69.2,.248,NA,McNichols Sports Arena,"296,965","11,879"
9,27,Vancouver Grizzlies,25.0,8,42,11,39,-8.66,-0.28,-8.94,98.4,107.9,-9.5,89.0,.367,.118,.498,NA,.447,16.0,30.9,.263,NA,.492,14.7,66.9,.261,NA,General Motors Place,"417,966","16,719"
9,28,Los Angeles Clippers,25.0,9,41,11,39,-8.82,-0.12,-8.94,100.0,109.7,-9.7,89.5,.306,.167,.497,NA,.454,14.9,30.6,.220,NA,.503,14.8,66.9,.279,NA,Los Angeles Memorial Sports Arena,"256,568","9,416"
9,29,Chicago Bulls,28.6,13,37,9,41,-9.46,0.88,-8.58,92.4,103.0,-10.6,88.1,.309,.159,.470,NA,.424,15.1,26.8,.219,NA,.483,15.3,71.7,.241,NA,United Center,"560,012","22,400"
9,,League Average,27.8,,,25,25,0.00,0.00,0.00,102.2,102.2,,88.9,.330,.168,.511,NA,.466,14.6,30.2,.240,NA,.466,14.6,69.8,.240,NA,,"417,929","16,910"
10,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,NA,eFG%,TOV%,ORB%,FT/FGA,NA,eFG%,TOV%,DRB%,FT/FGA,NA,Arena,Attend.,Attend./G
10,1,Los Angeles Lakers*,29.2,67,15,64,18,8.55,-0.14,8.41,107.3,98.2,+9.1,93.3,.346,.153,.525,NA,.484,12.7,30.6,.241,NA,.443,13.4,73.1,.222,NA,STAPLES Center,"771,420","18,815"
10,2,Portland Trail Blazers*,29.6,59,23,59,23,6.40,-0.04,6.36,107.9,100.8,+7.1,89.9,.316,.175,.546,NA,.501,14.5,30.3,.240,NA,.461,13.8,72.4,.217,NA,Rose Garden Arena,"835,078","20,368"
10,3,San Antonio Spurs*,30.9,53,29,58,24,5.94,-0.02,5.92,105.0,98.6,+6.4,90.8,.346,.138,.535,NA,.488,14.3,27.8,.258,NA,.451,13.5,73.0,.188,NA,Alamodome,"884,450","21,694"
10,4,Phoenix Suns*,28.6,53,29,56,26,5.22,0.02,5.24,104.6,99.0,+5.6,94.0,.286,.184,.532,NA,.491,15.2,29.3,.217,NA,.454,15.7,70.5,.245,NA,America West Arena,"773,115","18,856"
10,5,Utah Jazz*,31.5,55,27,54,28,4.46,0.05,4.52,107.3,102.3,+5.0,89.6,.337,.134,.540,NA,.490,14.3,29.5,.260,NA,.477,15.0,73.2,.256,NA,Delta Center,"801,268","19,543"
10,6,Indiana Pacers*,30.4,56,26,54,28,4.60,-0.45,4.15,108.5,103.6,+4.9,93.1,.302,.224,.552,NA,.503,13.3,24.9,.245,NA,.469,12.6,71.5,.197,NA,Conseco Fieldhouse,"752,145","18,345"
10,7,Miami Heat*,29.2,52,30,50,32,3.11,-0.36,2.75,104.5,101.0,+3.5,89.7,.283,.186,.533,NA,.495,14.5,28.2,.208,NA,.453,13.3,72.9,.229,NA,AmericanAirlines Arena,"706,725","18,374"
10,8,Sacramento Kings*,27.5,44,38,49,33,2.91,0.12,3.04,105.0,102.1,+2.9,99.3,.277,.227,.526,NA,.486,13.9,27.7,.209,NA,.479,15.1,69.7,.198,NA,ARCO Arena (II),"720,033","17,185"
10,9,Charlotte Hornets*,28.7,49,33,49,33,2.67,-0.34,2.33,104.3,101.4,+2.9,93.9,.376,.153,.530,NA,.475,13.7,25.7,.285,NA,.478,14.6,73.2,.198,NA,Charlotte Coliseum,"732,827","17,874"
10,10,Minnesota Timberwolves*,26.6,50,32,48,34,2.52,0.14,2.67,106.1,103.4,+2.7,91.8,.256,.104,.525,NA,.485,12.9,29.4,.200,NA,.474,14.0,73.0,.250,NA,Target Center,"690,012","16,400"
10,11,New York Knicks*,29.5,50,32,46,36,1.46,-0.16,1.30,102.5,100.9,+1.6,89.2,.283,.147,.527,NA,.482,14.4,24.7,.221,NA,.455,13.6,73.1,.251,NA,Madison Square Garden (IV),"810,103","19,763"
10,12,Detroit Pistons*,28.3,42,40,45,37,1.44,-0.31,1.13,107.3,105.8,+1.5,95.7,.378,.184,.548,NA,.492,14.3,26.8,.295,NA,.499,15.4,71.6,.249,NA,The Palace of Auburn Hills,"678,470","16,548"
10,13,Philadelphia 76ers*,27.1,49,33,45,37,1.34,-0.32,1.02,101.5,100.0,+1.5,92.7,.329,.095,.501,NA,.457,14.2,31.4,.233,NA,.466,16.2,69.9,.229,NA,First Union Center,"756,956","18,462"
10,14,Seattle SuperSonics*,28.5,45,37,44,38,0.95,0.22,1.17,105.6,104.6,+1.0,93.4,.282,.232,.520,NA,.487,12.9,28.5,.196,NA,.483,14.0,69.6,.193,NA,KeyArena at Seattle Center,"615,730","15,018"
10,15,Orlando Magic,26.3,41,41,43,39,0.68,-0.26,0.43,102.4,101.7,+0.7,97.3,.305,.124,.516,NA,.473,15.4,31.6,.224,NA,.476,15.9,69.9,.226,NA,TD Waterhouse Centre,"576,409","14,059"
10,16,Milwaukee Bucks*,28.2,42,40,42,40,0.22,-0.28,-0.06,108.2,107.9,+0.3,92.7,.290,.157,.539,NA,.494,13.8,30.0,.228,NA,.496,14.6,69.6,.254,NA,Bradley Center,"628,605","15,332"
10,17,Toronto Raptors*,29.3,45,37,41,41,-0.16,-0.30,-0.46,104.7,104.9,-0.2,92.5,.300,.170,.511,NA,.464,12.7,30.1,.230,NA,.480,14.2,71.8,.247,NA,Air Canada Centre,"756,496","18,451"
10,18,Dallas Mavericks,26.3,40,42,39,43,-0.57,0.29,-0.29,106.6,107.2,-0.6,94.9,.248,.188,.532,NA,.490,12.6,25.5,.200,NA,.488,14.2,66.1,.210,NA,Reunion Arena,"606,177","14,785"
10,19,Boston Celtics,25.4,35,47,39,43,-0.76,-0.24,-1.00,104.8,105.6,-0.8,94.6,.316,.183,.520,NA,.474,13.8,30.4,.236,NA,.498,15.8,73.8,.306,NA,FleetCenter,"683,608","16,673"
10,20,Houston Rockets,26.3,34,48,39,43,-0.87,0.30,-0.57,104.8,105.7,-0.9,94.2,.322,.244,.536,NA,.494,15.8,29.1,.236,NA,.481,12.5,71.6,.201,NA,Compaq Center,"624,594","15,234"
10,21,New Jersey Nets,27.3,31,51,38,44,-1.04,-0.15,-1.18,105.1,106.3,-1.2,92.5,.297,.200,.517,NA,.468,12.6,28.1,.233,NA,.491,15.2,67.2,.223,NA,Continental Airlines Arena,"643,631","15,698"
10,22,Denver Nuggets,25.9,35,47,35,47,-2.12,0.36,-1.76,103.5,105.8,-2.3,94.7,.306,.202,.517,NA,.476,14.0,29.2,.222,NA,.479,13.0,71.6,.235,NA,Pepsi Center,"637,698","15,554"
10,23,Washington Wizards,28.0,29,53,32,50,-3.28,-0.19,-3.47,103.5,107.0,-3.5,92.7,.315,.133,.521,NA,.476,14.8,30.6,.234,NA,.489,13.9,71.7,.273,NA,MCI Center,"616,593","15,039"
10,24,Cleveland Cavaliers,27.2,32,50,31,51,-3.50,-0.14,-3.64,100.4,104.0,-3.6,95.7,.327,.136,.516,NA,.468,15.6,28.1,.245,NA,.474,15.1,71.2,.275,NA,Gund Arena,"603,702","14,724"
10,25,Atlanta Hawks,27.6,28,54,26,56,-5.38,-0.04,-5.41,102.0,107.9,-5.9,91.7,.292,.120,.503,NA,.460,14.1,31.7,.217,NA,.481,11.3,71.0,.196,NA,Philips Arena,"600,954","14,657"
