Season,Rk,Team,G,MP,FG,FGA,FG.,X3P,X3PA,X3P.,X2P,X2PA,X2P.,FT,FTA,FT.,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,1,Denver Nuggets,82,240.6,47.6,108.1,0.44,3.7,12.9,0.283,43.9,95.2,0.461,21,27.6,0.763,18.5,30.9,49.4,24.5,10.4,5,16.2,27.3,119.9
1,2,Golden State Warriors*,82,241.5,43.5,89.6,0.485,3.3,9.8,0.337,40.2,79.8,0.504,26.4,33.7,0.783,13.6,28.1,41.7,23.8,9.8,4.6,16.6,26.9,116.6
1,3,Portland Trail Blazers*,82,242.7,43.6,89.9,0.485,4.2,11,0.377,39.5,78.8,0.501,23.3,31,0.753,14.7,31.2,45.9,27.5,8.8,5,16,24.1,114.7
1,4,Phoenix Suns*,82,240.6,43.6,87.8,0.496,1.7,5.3,0.319,41.9,82.5,0.508,25.2,32.7,0.77,13.8,31.7,45.5,26.9,8.4,6.5,15.9,22.6,114
1,5,Indiana Pacers*,82,241.5,42.1,85.3,0.493,3,9.1,0.332,39,76.2,0.513,24.5,30.2,0.811,12.4,29,41.4,26.6,8,4.4,16.5,25.5,111.7
1,6,Boston Celtics*,82,241.5,45.1,88,0.512,1.3,4.2,0.315,43.7,83.8,0.522,20.1,24.4,0.824,13.3,32.9,46.2,26.3,8.2,6.9,16.1,20.7,111.5
1,7,Chicago Bulls*,82,240.9,44.3,86.9,0.51,1.9,5.2,0.366,42.4,81.7,0.519,19.6,25.7,0.76,14,28.6,42.6,27,10,5.3,14.4,21.4,110
1,8,Atlanta Hawks*,82,240.9,40.8,88.1,0.464,3.3,10.2,0.324,37.5,77.9,0.482,24.8,31,0.8,15.1,29.5,44.6,22.7,8.9,4.6,15,21.6,109.8
1,9,San Antonio Spurs*,82,241.8,41.6,85.2,0.488,1,3.6,0.273,40.6,81.6,0.497,23,30,0.766,13.8,32.4,46.2,26.1,8.2,7,17.6,23.1,107.1
1,10,Houston Rockets*,82,242.1,41.5,88.9,0.467,3.9,12.1,0.32,37.6,76.8,0.49,19.9,26.8,0.741,15.5,30.6,46.1,23.2,9.7,5,17.1,22.9,106.7
1,11,Seattle SuperSonics*,82,242.4,42.7,86.8,0.492,1.7,5.2,0.319,41,81.6,0.503,19.6,26.1,0.75,14.9,26.5,41.4,24.9,10.5,4.6,17.1,24.1,106.6
1,12,Milwaukee Bucks*,82,242.1,40.7,84.7,0.48,3.1,9.2,0.341,37.6,75.5,0.497,21.9,27.3,0.801,13.2,26.4,39.5,25.3,10.9,4,16.1,24.8,106.4
1,13,Los Angeles Lakers*,82,241.8,40.8,84.3,0.484,2.8,9.1,0.304,38,75.2,0.505,22,27.6,0.798,13.1,29.8,42.9,25.5,7.8,4.7,14.7,18.6,106.3
1,14,Orlando Magic,82,241.2,40.2,88.5,0.455,3.3,9.2,0.358,36.9,79.3,0.466,22.2,29.8,0.743,15,29.6,44.7,22.1,7.3,3.7,17,24.1,105.9
1,15,Philadelphia 76ers*,82,244.9,40.1,84.5,0.475,2.4,7.5,0.316,37.7,76.9,0.491,22.8,28.9,0.79,12,30.4,42.4,22.2,8.3,5.8,15,19.9,105.4
1,16,Utah Jazz*,82,241.2,39.2,79.7,0.492,1.8,5.6,0.323,37.4,74.1,0.504,23.8,30.1,0.789,10.6,30.2,40.7,27,8,5.5,15.9,21.9,104
1,17,Los Angeles Clippers,82,241.5,41.4,89.2,0.464,1.4,5.3,0.26,40,83.9,0.476,19.5,27.7,0.702,15.2,30.5,45.7,25.8,8.8,6.2,17.5,24.9,103.5
1,18,New York Knicks*,82,243.4,40.3,83.2,0.485,2.3,6.8,0.332,38.1,76.4,0.499,20.2,26.2,0.77,12.8,29.7,42.5,26.5,7.8,5.1,16.8,21.5,103.1
1,19,New Jersey Nets,82,241.8,40.4,91,0.444,2,7.1,0.275,38.4,83.8,0.458,20.2,27.4,0.739,17.1,28.6,45.7,21.7,9.1,7.3,17.4,23.8,102.9
1,20,Charlotte Hornets,82,241.5,40.1,85.8,0.467,1.6,5.1,0.314,38.5,80.7,0.477,21,27,0.779,12.5,26.8,39.4,24.6,9.3,3.7,15.7,23.7,102.8
1,21,Miami Heat,82,241.2,40,87.1,0.459,1.7,5.7,0.302,38.3,81.4,0.47,20.1,28.1,0.715,15,28.1,43.1,23.2,9.2,4.7,18.9,25.4,101.8
1,22,Cleveland Cavaliers,82,241.8,39.7,83.6,0.475,2,5.8,0.334,37.8,77.8,0.486,20.3,26.5,0.765,12.3,28.4,40.7,27.3,7.8,5.5,15.6,20.4,101.7
1,23,Washington Bullets,82,242.1,41.3,88.6,0.466,0.7,3.5,0.194,40.7,85.2,0.478,18,24.7,0.729,14.3,29.1,43.5,25.4,7.2,5.7,16.6,23.5,101.4
1,24,Detroit Pistons*,82,241.5,39,83.8,0.465,1.6,5.4,0.298,37.4,78.5,0.476,20.6,27,0.763,14.7,29.9,44.6,22.3,5.9,4.5,14.4,22.8,100.1
1,25,Dallas Mavericks,82,241.5,39.6,84,0.471,2.4,7.3,0.322,37.2,76.7,0.485,18.4,24.2,0.761,12,28.8,40.8,22.2,7.1,4.8,14.5,22.4,99.9
1,26,Minnesota Timberwolves,82,242.7,39.8,88.7,0.449,1.3,4.6,0.283,38.5,84.1,0.458,18.7,25.4,0.735,15.5,25.8,41.3,23,8.7,5.4,13,22.7,99.6
1,27,Sacramento Kings,82,240.3,37.6,83.1,0.453,2.6,7,0.374,35,76.1,0.46,18.8,25.7,0.732,12.5,27,39.6,24.3,7.7,6.3,15.5,25.3,96.7
1,NA,League Average,82,241.8,41.4,87.2,0.474,2.3,7.1,0.32,39.1,80.1,0.488,21.3,27.9,0.765,14,29.3,43.3,24.7,8.6,5.3,16,23.2,106.3
2,1,Golden State Warriors*,82,242.4,45.9,90.6,0.507,3.1,9.3,0.333,42.8,81.3,0.527,23.7,31.8,0.746,13.9,29,42.8,25.2,10.4,4.6,16.5,25,118.7
2,2,Indiana Pacers*,82,243.4,42.7,86.3,0.494,4.1,11.5,0.354,38.6,74.9,0.516,22.8,28.8,0.79,13.2,31.3,44.5,29.2,8.6,4.8,17.1,26.1,112.2
2,3,Phoenix Suns*,82,241.5,43.3,88,0.492,2.8,7.3,0.381,40.6,80.8,0.502,22.7,29.2,0.776,13.3,31.2,44.5,26.9,8.2,7.1,15.1,22.6,112.1
2,4,Portland Trail Blazers*,82,242.4,42.4,89.7,0.473,4,11.5,0.344,38.4,78.1,0.492,22.7,30,0.754,15.8,31.1,46.9,25.2,9.2,5,16.2,24.2,111.4
2,5,Chicago Bulls*,82,241.8,44.4,87.4,0.508,1.7,5.5,0.304,42.7,81.9,0.522,19.4,26,0.744,14.3,29.7,44,27.8,8.2,5.9,13.3,20.6,109.9
2,6,Charlotte Hornets,82,241.5,44.1,92.3,0.477,1.4,4.5,0.317,42.6,87.8,0.486,20,26.4,0.755,14.2,28.9,43.1,27.9,10,3.8,15.5,22.2,109.5
2,7,Cleveland Cavaliers*,82,241.5,41.8,85.7,0.488,3.1,8.6,0.357,38.7,77,0.502,22.2,27.5,0.805,12.7,29.9,42.6,27.6,7.5,7.6,13.1,19,108.9
2,8,Utah Jazz*,82,242.4,41.2,83.7,0.492,1.9,5.6,0.345,39.3,78.1,0.503,23.9,30.4,0.788,13.4,31,44.4,26.7,8.7,5.5,15.4,21.3,108.3
2,9,Boston Celtics*,82,241.2,43.2,87.8,0.492,1.3,4.4,0.306,41.9,83.4,0.502,18.9,23.4,0.808,13.4,31.5,44.9,25.3,7.8,5.9,14.2,20.6,106.6
2,10,Seattle SuperSonics*,82,242.1,41.2,86.9,0.474,2.5,7.9,0.317,38.7,79,0.49,21.6,27.6,0.783,15.6,27.5,43.2,22.9,9.5,5.5,16.1,23.8,106.5
2,11,Atlanta Hawks,82,242.7,42.6,91.2,0.467,2.6,8.2,0.313,40,83,0.482,18.5,25.3,0.731,15.7,30.5,46.2,25.9,9.7,3.9,15.3,21.6,106.2
2,12,New Jersey Nets*,82,241.2,42.4,92.4,0.458,2.7,8.2,0.334,39.6,84.3,0.47,17.9,24.5,0.732,18.4,29.2,47.6,23.6,9,7.5,17,22.4,105.4
2,13,Miami Heat*,82,241.8,39.7,86.1,0.461,3.1,9.2,0.342,36.6,77,0.475,22.4,28.4,0.79,14.5,28.9,43.3,21.3,8.2,4.5,16.8,22.2,105
2,14,Milwaukee Bucks,82,242.4,40.5,88,0.46,4.5,12.3,0.369,36,75.7,0.475,19.5,25.7,0.759,15.8,26.5,42.3,24.6,10.5,3.9,16.5,23.2,105
2,15,Sacramento Kings,82,241.8,40.8,87.7,0.466,2.9,8.2,0.353,37.9,79.4,0.477,19.7,26.4,0.747,12.9,28.7,41.6,23.9,8.9,7.5,16.6,21.5,104.3
2,16,San Antonio Spurs*,82,241.2,41.2,86.5,0.476,1.4,4.9,0.292,39.7,81.5,0.487,20.1,27.4,0.736,15,31.1,46.1,24.5,8.9,7.4,16,21.9,104
2,17,Los Angeles Clippers*,82,241.8,40.8,86.3,0.473,1.8,6.1,0.289,39,80.2,0.487,19.5,27.1,0.72,13.8,29.2,43,25,10,6.1,15.5,22.8,102.9
2,18,Washington Bullets,82,242.1,41,89,0.461,1.8,6.5,0.272,39.2,82.5,0.476,18.5,23.9,0.778,13,28.6,41.6,24.5,8.7,5.1,15.3,22.6,102.4
2,19,Houston Rockets,82,242.4,39.9,84.1,0.475,4,11.7,0.343,35.9,72.4,0.496,18.2,24.6,0.738,13.1,29.7,42.8,25.1,8,7,16.8,21.6,102
2,20,Philadelphia 76ers,82,240.9,38.9,82.5,0.471,2.8,8.3,0.334,36.1,74.2,0.487,21.4,27.6,0.775,12.9,28.2,41.1,21.4,8.4,5.9,15.1,19.3,101.9
2,21,New York Knicks*,82,242.1,40.4,84.7,0.477,2.5,7.5,0.325,37.9,77.2,0.492,18.3,25,0.734,14.5,30.4,44.8,26,7.7,4.7,15.1,23.2,101.6
2,22,Orlando Magic,82,240.3,39.3,86.6,0.453,2.4,7.4,0.324,36.9,79.2,0.466,20.6,27.7,0.746,14.3,28.4,42.7,21.9,7.8,4.5,16.9,24.1,101.6
2,23,Minnesota Timberwolves,82,241.5,41,89.5,0.458,1.5,4.8,0.32,39.5,84.7,0.466,16.8,22.6,0.743,14.2,26.4,40.7,24.7,7.5,6.4,14.1,22.8,100.5
2,24,Los Angeles Lakers*,82,241.8,38.8,85.1,0.456,1.5,5.4,0.267,37.4,79.7,0.469,21.3,27.8,0.766,14.1,26.8,40.9,22,9.2,4.9,13.3,18.8,100.4
2,25,Denver Nuggets,82,241.2,39.8,90,0.442,1.5,5.1,0.301,38.2,84.9,0.45,18.6,25.2,0.738,16.5,28.7,45.1,18.9,9.4,5.6,17.6,24.2,99.7
2,26,Detroit Pistons*,82,241.2,38.9,83.7,0.465,2,6.4,0.314,36.9,77.3,0.477,19.1,25.7,0.743,14.8,29.5,44.3,23.2,6.7,4.4,14.8,20.1,98.9
2,27,Dallas Mavericks,82,240.9,38,86.6,0.439,3.3,9.7,0.336,34.8,76.9,0.452,18.3,24.4,0.75,14.6,29.7,44.3,19.9,6.5,4.3,14.7,22.8,97.6
2,NA,League Average,82,241.8,41.3,87.3,0.472,2.5,7.6,0.331,38.7,79.7,0.486,20.2,26.7,0.759,14.4,29.3,43.7,24.5,8.6,5.5,15.6,22.2,105.3
3,1,Phoenix Suns*,82,240.6,42.6,86.5,0.493,4.9,13.4,0.363,37.8,73.1,0.516,23.3,31,0.753,13.9,30.6,44.5,25.5,9.2,5.5,16.6,21.2,113.4
3,2,Charlotte Hornets*,82,240.9,42.8,87.9,0.487,2.1,6.5,0.326,40.7,81.4,0.5,22.3,29,0.771,13.4,30.6,43.9,26.4,7.8,5.8,16.2,21.8,110.1
3,3,Golden State Warriors,82,242.7,42.4,88,0.482,3.6,10.4,0.35,38.7,77.6,0.499,21.6,30.1,0.717,14.9,29.1,43.9,24.5,8.5,4.7,17.7,25.1,109.9
3,4,Portland Trail Blazers*,82,242.7,41,89.5,0.458,3.4,10.3,0.326,37.6,79.3,0.475,23.2,31.1,0.745,15,30.6,45.5,24,9.4,5.2,14.8,23.1,108.5
3,5,Seattle SuperSonics*,82,241.2,42.4,87.1,0.486,2.7,7.4,0.357,39.7,79.6,0.498,21,27.5,0.761,14.9,27.5,42.4,23.2,11.5,5,15.5,24,108.3
3,6,Sacramento Kings,82,241.2,41,88.6,0.463,3.2,9.6,0.332,37.8,79,0.478,22.7,29.8,0.762,13.9,27.8,41.7,25.3,9.4,4.2,16.6,25.4,107.9
3,7,Indiana Pacers*,82,240.9,41.1,85.6,0.48,3.1,9.6,0.326,38,76,0.5,22.4,29.3,0.766,14.9,29.9,44.8,26.1,7.5,4.9,15.3,24.9,107.8
3,8,Cleveland Cavaliers*,82,241.8,41.8,84,0.497,3.5,9,0.381,38.3,74.9,0.511,20.7,25.8,0.802,11.3,30.4,41.8,28.6,7.5,6.5,13.7,19.3,107.7
3,9,Atlanta Hawks*,82,241.8,41.4,88.7,0.466,4.7,13.1,0.355,36.7,75.6,0.486,20.1,27.1,0.742,15.7,28.6,44.3,25.4,9.8,3.4,16.3,22,107.5
3,10,Los Angeles Clippers*,82,241.5,43.2,89.4,0.484,1.6,6,0.271,41.6,83.4,0.499,19,26.5,0.718,14.4,28.8,43.2,27.3,10.3,6,16.3,23.4,107.1
3,11,Utah Jazz*,82,240.9,40.7,83.3,0.489,1.6,5,0.314,39.1,78.2,0.5,23.3,30.4,0.766,12.7,30,42.7,26.5,9.1,4.2,15.5,24,106.2
3,12,Orlando Magic,82,242.4,39.7,81.8,0.486,3.9,10.8,0.357,35.9,71,0.505,22.2,30.4,0.73,12.7,31.3,44,23.8,6.6,5.7,17.4,23.5,105.5
3,13,San Antonio Spurs*,82,242.1,40.4,82.5,0.49,2.9,8.4,0.341,37.5,74,0.507,21.9,28.6,0.765,11.2,31,42.2,24.5,7.1,6.3,15,22.5,105.5
3,14,Chicago Bulls*,82,241.8,42.4,87.9,0.482,3,8.2,0.365,39.4,79.7,0.494,17.5,23.8,0.733,15.7,27.8,43.6,26,9.5,5,13.5,22,105.2
3,15,Denver Nuggets,82,241.8,40.9,88.8,0.46,1.7,5.5,0.304,39.2,83.3,0.471,21.8,28.8,0.756,15.4,31.3,46.7,21.2,7.9,6.9,17.2,24.9,105.2
3,16,Philadelphia 76ers,82,243,39.3,86.3,0.456,4,11.5,0.351,35.3,74.8,0.472,21.7,27.5,0.786,12.6,29.6,42.2,24.9,8.2,6.9,16.6,19.6,104.3
3,17,Los Angeles Lakers*,82,241.8,40.4,85.3,0.473,2.3,7.6,0.299,38.1,77.7,0.49,21.2,28.1,0.756,13.5,27.9,41.4,24.5,9.5,5.3,15.4,21.7,104.2
3,18,Houston Rockets*,82,241.2,40,82.2,0.486,4.7,13.1,0.361,35.3,69.2,0.51,19.3,25.5,0.758,12,30.9,42.9,25.8,8.3,6.6,15.8,20.7,104
3,19,Boston Celtics*,82,241.2,42.1,86.5,0.487,1.3,4.7,0.287,40.8,81.8,0.498,18.1,23.3,0.777,13.1,29.7,42.8,24.4,7.9,5.6,14.3,22.7,103.7
3,20,Miami Heat,82,244,38.1,83.5,0.456,4.1,11.5,0.354,34.1,72.1,0.473,23.3,30.2,0.771,13.8,29.1,42.9,20.6,7.4,4.3,15.7,24.5,103.6
3,21,New Jersey Nets*,82,241.2,39.9,86.4,0.462,1.9,6,0.318,38,80.4,0.473,21.1,27.5,0.767,15.7,30.6,46.3,22.8,8.5,6.4,16.5,23.1,102.8
3,22,Milwaukee Bucks,82,240.6,39.9,84.4,0.472,3.8,11.4,0.333,36,73,0.494,18.8,25.4,0.742,12.8,25.8,38.6,25.4,10.5,4.8,16.6,24.1,102.3
3,23,Washington Bullets,82,241.5,40.3,86.2,0.467,2.1,7,0.301,38.1,79.1,0.482,19.2,25.7,0.748,12.6,28.3,40.8,25.7,8.2,4.4,16.1,21.9,101.9
3,24,New York Knicks*,82,243,39.1,84.1,0.465,2.4,7.4,0.32,36.8,76.8,0.479,20.9,28.2,0.741,14,32.4,46.5,25.9,8.3,4.5,15.8,25.7,101.6
3,25,Detroit Pistons,82,241.2,39.8,87.9,0.453,3.6,11.1,0.322,36.3,76.9,0.472,17.4,23.9,0.729,15.8,28.2,44,23.7,7.1,3,14,21.3,100.6
3,26,Dallas Mavericks,82,240.6,38.6,88.7,0.435,3.5,10.2,0.338,35.1,78.5,0.448,18.7,26.5,0.705,15,27.6,42.7,20.5,7.9,4.3,17.8,28.1,99.3
3,27,Minnesota Timberwolves,82,242.1,37.1,79.6,0.466,2,6.9,0.292,35.1,72.7,0.483,21.9,27.4,0.798,11.5,26.9,38.3,24.4,7.9,5.5,17.3,24.7,98.1
3,NA,League Average,82,241.7,40.7,86,0.473,3,9,0.336,37.7,77,0.489,20.9,27.7,0.754,13.8,29.3,43.1,24.7,8.6,5.2,15.9,23.2,105.3
4,1,Phoenix Suns*,82,240.3,41.8,86.3,0.484,4.2,12.7,0.33,37.6,73.6,0.511,20.4,28.1,0.728,14.9,29.9,44.8,27.6,9.1,5.6,15.9,20,108.2
4,2,Golden State Warriors*,82,241.2,42.8,87.1,0.492,3.5,10.5,0.339,39.3,76.7,0.512,18.6,28.1,0.664,14.4,29.2,43.6,26.8,9.8,6.2,17.5,21.8,107.9
