Season,Var.1,Var.2,Var.3,Var.4,Var.5,Var.6,Var.7,Var.8,Var.9,Var.10,Var.11,Var.12,Var.13,Var.14,Var.15,Var.16,Var.17,Var.18,Offense.Four.Factors,Offense.Four.Factors.1,Offense.Four.Factors.2,Offense.Four.Factors.3,Var.23,Defense.Four.Factors,Defense.Four.Factors.1,Defense.Four.Factors.2,Defense.Four.Factors.3,Var.28,Var.29,Var.30,Var.31
10,9,Detroit Pistons*,26.5,46,36,44,38,1.17,0.27,1.44,109.0,107.9,+1.1,104.2,.297,.023,.534,NA,.488,13.3,33.5,.232,NA,.496,14.9,67.6,.266,NA,Pontiac Silverdome,"695,233","16,957"
10,10,Portland Trail Blazers*,26.6,40,42,44,38,1.06,-0.45,0.61,109.2,108.2,+1.0,104.5,.384,.038,.554,NA,.501,15.2,32.8,.294,NA,.507,16.4,66.3,.275,NA,Memorial Coliseum,"519,306","12,666"
10,11,Seattle SuperSonics,26.6,31,51,41,41,-0.10,-0.37,-0.47,105.9,106.0,-0.1,97.4,.330,.042,.530,NA,.478,15.1,33.2,.257,NA,.492,15.7,68.7,.282,NA,Seattle Center Coliseum,"329,296","8,032"
10,12,Utah Jazz*,26.3,42,40,40,42,-0.37,-0.30,-0.67,104.2,104.6,-0.4,103.3,.380,.024,.536,NA,.490,15.5,29.8,.272,NA,.477,15.4,67.2,.258,NA,Salt Palace,"477,833","11,654"
10,13,San Antonio Spurs*,27.8,35,47,36,46,-1.85,-0.20,-2.06,106.5,108.2,-1.7,103.8,.355,.028,.555,NA,.509,16.5,31.7,.265,NA,.499,15.2,67.6,.260,NA,HemisFair Arena,"336,369","8,204"
10,14,Washington Bullets*,27.1,39,43,36,46,-1.80,0.53,-1.28,103.0,104.8,-1.8,99.1,.320,.057,.518,NA,.471,14.2,29.1,.238,NA,.472,14.2,66.1,.224,NA,Capital Centre,"373,802","9,117"
10,15,New Jersey Nets*,27.5,39,43,36,46,-1.99,0.60,-1.39,105.0,106.9,-1.9,103.3,.328,.029,.536,NA,.489,15.9,33.3,.248,NA,.499,15.5,70.6,.282,NA,Brendan Byrne Arena,"482,854","11,777"
10,16,Cleveland Cavaliers,27.0,29,53,34,48,-2.87,0.68,-2.19,105.5,108.3,-2.8,101.6,.321,.054,.535,NA,.490,14.6,30.3,.241,NA,.480,13.6,68.5,.292,NA,Coliseum at Richfield,"391,842","9,557"
10,17,Phoenix Suns,26.3,32,50,33,49,-2.99,-0.17,-3.16,104.3,107.2,-2.9,104.8,.384,.026,.552,NA,.506,17.7,31.3,.279,NA,.495,15.1,68.3,.279,NA,Arizona Veterans Memorial Coliseum,"455,763","11,116"
10,18,Sacramento Kings*,26.6,37,45,33,49,-3.07,-0.12,-3.19,106.2,109.2,-3.0,102.0,.324,.019,.541,NA,.492,15.7,32.7,.252,NA,.499,14.4,67.5,.273,NA,ARCO Arena (I),"423,653","10,333"
10,19,Indiana Pacers,25.0,26,56,32,50,-3.33,0.67,-2.66,102.6,105.9,-3.3,100.9,.305,.020,.525,NA,.483,15.7,31.5,.226,NA,.479,13.7,71.3,.277,NA,Market Square Arena,"460,969","11,243"
10,20,Golden State Warriors,26.8,30,52,33,49,-3.45,-0.14,-3.59,108.3,111.6,-3.3,104.2,.333,.037,.536,NA,.488,13.9,33.5,.253,NA,.524,14.9,66.7,.241,NA,Oakland-Alameda County Coliseum Arena,"401,205","9,785"
10,21,Chicago Bulls*,26.6,30,52,31,51,-3.80,0.69,-3.12,108.6,112.4,-3.8,99.7,.346,.044,.538,NA,.487,14.7,35.1,.266,NA,.509,13.5,67.4,.280,NA,Chicago Stadium,"469,226","11,445"
10,22,New York Knicks,25.5,23,59,26,56,-5.61,0.79,-4.82,99.5,105.2,-5.7,98.6,.318,.034,.505,NA,.466,15.2,29.5,.218,NA,.484,17.1,65.0,.315,NA,Madison Square Garden (IV),"592,484","14,451"
10,23,Los Angeles Clippers,27.0,32,50,24,58,-6.93,0.10,-6.83,105.4,112.1,-6.7,102.7,.374,.032,.534,NA,.477,15.3,32.0,.288,NA,.512,14.0,64.0,.225,NA,Los Angeles Memorial Sports Arena,"337,814","8,239"
10,,League Average,26.8,,,41,41,0.00,0.00,0.00,107.2,107.2,,102.1,.341,.038,.541,NA,.493,14.9,32.4,.258,NA,.493,14.9,67.6,.258,NA,,"487,508","11,879"
11,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,NA,eFG%,TOV%,ORB%,FT/FGA,NA,eFG%,TOV%,DRB%,FT/FGA,NA,Arena,Attend.,Attend./G
11,1,Los Angeles Lakers*,27.8,65,17,62,20,9.30,-0.99,8.32,115.6,106.5,+9.1,101.6,.352,.062,.577,NA,.528,14.0,34.1,.278,NA,.476,13.8,66.3,.230,NA,The Forum,"681,207","16,615"
11,2,Atlanta Hawks*,26.1,57,25,59,23,7.23,-0.05,7.18,112.6,105.2,+7.4,97.4,.373,.060,.543,NA,.490,13.3,37.2,.283,NA,.460,13.9,67.4,.284,NA,Omni Coliseum,"549,526","13,403"
11,3,Boston Celtics*,29.4,59,23,57,25,6.65,-0.08,6.57,113.5,106.8,+6.7,98.6,.305,.080,.577,NA,.532,14.0,29.0,.247,NA,.471,12.0,67.6,.217,NA,Boston Garden,"611,222","14,890"
11,4,Dallas Mavericks*,26.4,55,27,56,26,6.30,-0.77,5.54,114.9,108.7,+6.2,100.5,.369,.089,.558,NA,.503,12.3,33.8,.291,NA,.486,13.5,66.5,.233,NA,Reunion Arena,"696,333","16,984"
11,5,Milwaukee Bucks*,27.7,50,32,51,31,3.91,0.12,4.04,109.5,105.6,+3.9,100.3,.350,.079,.539,NA,.487,13.0,31.1,.268,NA,.479,16.0,66.1,.307,NA,MECCA Arena,"451,797","11,019"
11,6,Detroit Pistons*,26.8,52,30,50,32,3.44,0.07,3.51,109.2,105.8,+3.4,101.0,.360,.023,.544,NA,.492,14.5,34.7,.275,NA,.471,13.3,69.9,.267,NA,Pontiac Silverdome,"907,520","22,135"
11,7,Portland Trail Blazers*,26.9,49,33,49,33,3.13,-0.57,2.57,111.5,108.6,+2.9,105.0,.404,.047,.566,NA,.510,15.3,34.1,.313,NA,.493,14.8,66.6,.265,NA,Memorial Coliseum,"519,306","12,666"
11,8,Houston Rockets*,26.1,42,40,44,38,1.00,-0.40,0.60,106.5,105.5,+1.0,99.9,.324,.045,.528,NA,.483,14.3,33.5,.240,NA,.470,14.1,68.0,.261,NA,The Summit,"660,175","16,102"
11,9,Chicago Bulls*,25.4,40,42,43,39,0.89,0.37,1.26,108.6,107.6,+1.0,95.8,.315,.042,.528,NA,.478,13.4,35.0,.245,NA,.491,13.8,70.0,.251,NA,Chicago Stadium,"650,818","15,874"
11,10,Utah Jazz*,26.9,44,38,42,40,0.40,-0.36,0.04,104.1,103.7,+0.4,103.2,.318,.060,.516,NA,.473,14.1,31.2,.231,NA,.466,15.7,65.2,.269,NA,Salt Palace,"491,382","11,985"
11,11,Seattle SuperSonics*,26.1,39,43,42,40,0.46,-0.39,0.08,110.7,110.3,+0.4,101.8,.345,.077,.543,NA,.495,15.0,37.6,.261,NA,.486,13.5,66.0,.296,NA,Seattle Center Coliseum,"356,352","8,692"
11,12,Philadelphia 76ers*,26.6,45,37,40,42,-0.20,0.31,0.11,108.3,108.5,-0.2,97.3,.385,.050,.549,NA,.497,16.1,34.9,.290,NA,.499,14.5,65.7,.215,NA,The Spectrum,"587,748","14,335"
11,13,Indiana Pacers*,25.9,41,41,39,43,-0.65,0.47,-0.17,106.0,106.6,-0.6,98.8,.296,.043,.525,NA,.478,13.4,30.5,.232,NA,.487,14.9,68.8,.281,NA,Market Square Arena,"521,007","12,707"
11,14,Denver Nuggets*,28.2,37,45,39,43,-0.87,-0.28,-1.14,109.3,110.2,-0.9,106.2,.323,.049,.527,NA,.478,11.8,32.2,.248,NA,.503,15.4,67.0,.307,NA,McNichols Sports Arena,"494,943","12,072"
11,15,Washington Bullets*,25.9,42,40,37,45,-1.37,0.35,-1.02,105.7,107.0,-1.3,100.2,.342,.029,.511,NA,.457,13.3,34.5,.262,NA,.480,14.6,63.4,.222,NA,Capital Centre,"485,316","11,837"
11,16,Phoenix Suns,26.0,36,46,35,47,-2.44,-0.19,-2.63,108.0,110.3,-2.3,102.0,.348,.035,.550,NA,.501,15.3,32.1,.264,NA,.502,14.4,65.7,.265,NA,Arizona Veterans Memorial Coliseum,"458,347","11,179"
11,17,Golden State Warriors*,26.9,42,40,35,47,-2.34,-0.20,-2.54,108.9,111.2,-2.3,101.7,.341,.049,.539,NA,.487,13.7,32.5,.266,NA,.503,14.2,65.3,.272,NA,Oakland-Alameda County Coliseum Arena,"423,997","10,341"
11,18,Sacramento Kings,26.3,29,53,33,49,-3.22,-0.12,-3.34,108.9,112.1,-3.2,101.3,.334,.041,.535,NA,.480,14.2,35.2,.266,NA,.498,12.4,67.8,.257,NA,ARCO Arena (I),"423,653","10,333"
11,19,Cleveland Cavaliers,24.6,31,51,31,51,-3.82,0.63,-3.19,102.6,106.4,-3.8,101.3,.359,.047,.519,NA,.476,16.4,34.4,.250,NA,.484,14.2,65.9,.224,NA,Coliseum at Richfield,"447,125","10,905"
11,20,New Jersey Nets,26.2,24,58,28,54,-5.05,0.63,-4.42,105.6,110.5,-4.9,101.8,.368,.063,.540,NA,.487,16.4,33.2,.282,NA,.488,13.8,68.1,.330,NA,Brendan Byrne Arena,"452,704","11,042"
11,21,San Antonio Spurs,27.1,28,54,28,54,-5.10,0.01,-5.09,105.9,110.8,-4.9,101.7,.307,.054,.525,NA,.482,14.2,34.3,.228,NA,.514,14.5,68.1,.244,NA,HemisFair Arena,"341,132","8,320"
11,22,New York Knicks,26.4,24,58,25,57,-6.27,0.85,-5.42,104.8,111.1,-6.3,98.5,.336,.053,.528,NA,.483,15.0,31.2,.246,NA,.497,14.6,61.9,.270,NA,Madison Square Garden (IV),"538,048","13,123"
11,23,Los Angeles Clippers,26.2,12,70,16,66,-11.43,0.42,-11.00,101.2,112.3,-11.1,102.7,.343,.047,.508,NA,.457,15.0,31.8,.255,NA,.526,15.5,64.3,.258,NA,Los Angeles Memorial Sports Arena,"316,140","7,711"
11,,League Average,26.6,,,41,41,0.00,-0.01,-0.01,108.3,108.3,,100.8,.343,.053,.538,NA,.488,14.3,33.4,.262,NA,.488,14.3,66.6,.262,NA,,"524,600","12,788"
12,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,NA,eFG%,TOV%,ORB%,FT/FGA,NA,eFG%,TOV%,DRB%,FT/FGA,NA,Arena,Attend.,Attend./G
12,1,Boston Celtics*,29.8,57,25,56,26,5.94,0.22,6.15,115.4,109.4,+6.0,97.9,.333,.102,.588,NA,.541,14.1,29.8,.267,NA,.489,12.5,68.5,.237,NA,Boston Garden,"611,231","14,890"
12,2,Los Angeles Lakers*,28.9,62,20,56,26,5.84,-1.03,4.81,113.1,107.3,+5.8,99.1,.350,.068,.566,NA,.515,13.9,32.3,.276,NA,.484,13.0,67.9,.206,NA,The Forum,"708,477","17,280"
12,3,Detroit Pistons*,27.5,54,28,54,28,5.17,0.29,5.46,110.5,105.3,+5.2,98.3,.372,.029,.548,NA,.497,14.2,34.2,.282,NA,.475,14.0,68.5,.245,NA,Pontiac Silverdome,"1,066,505","26,012"
12,4,Dallas Mavericks*,27.0,53,29,52,30,4.37,-0.77,3.59,112.2,107.7,+4.5,97.0,.349,.073,.540,NA,.485,13.2,37.5,.275,NA,.481,13.0,67.5,.203,NA,Reunion Arena,"695,592","16,966"
12,5,Portland Trail Blazers*,27.1,53,29,52,30,4.52,-0.94,3.59,111.8,107.4,+4.4,103.6,.362,.051,.550,NA,.499,13.5,34.3,.279,NA,.485,14.5,68.4,.275,NA,Memorial Coliseum,"519,306","12,666"
12,6,Denver Nuggets*,28.7,54,28,51,31,4.07,-0.75,3.32,110.1,106.3,+3.8,105.5,.288,.071,.534,NA,.486,11.7,29.7,.231,NA,.498,16.0,67.4,.260,NA,McNichols Sports Arena,"520,881","12,704"
12,7,Utah Jazz*,27.3,47,35,51,31,3.68,-0.73,2.96,106.8,103.1,+3.7,101.5,.339,.057,.546,NA,.500,15.4,30.4,.254,NA,.459,14.9,66.7,.262,NA,Salt Palace,"503,969","12,292"
12,8,Atlanta Hawks*,26.8,50,32,51,31,3.60,0.42,4.02,111.3,107.6,+3.7,96.4,.344,.040,.541,NA,.491,13.0,34.3,.264,NA,.481,14.2,67.3,.280,NA,Omni Coliseum,"572,460","13,962"
12,9,Chicago Bulls*,25.5,50,32,50,32,3.40,0.35,3.76,109.0,105.5,+3.5,95.5,.317,.035,.539,NA,.494,13.6,34.0,.240,NA,.478,13.5,70.6,.240,NA,Chicago Stadium,"740,411","18,059"
12,10,Seattle SuperSonics*,25.6,44,38,46,36,2.06,-0.77,1.29,110.2,108.1,+2.1,100.2,.328,.086,.536,NA,.491,13.9,36.3,.245,NA,.495,15.9,67.2,.330,NA,Seattle Center Coliseum,"475,983","11,609"
12,11,Houston Rockets*,27.7,46,36,45,37,1.39,-0.57,0.82,107.1,105.7,+1.4,101.8,.338,.040,.529,NA,.476,13.9,33.1,.263,NA,.473,14.2,66.7,.243,NA,The Summit,"681,051","16,611"
12,12,Cleveland Cavaliers*,24.6,42,40,43,39,0.76,0.52,1.28,106.8,106.0,+0.8,97.3,.361,.050,.547,NA,.500,15.5,31.0,.268,NA,.485,15.2,66.4,.227,NA,Coliseum at Richfield,"504,847","12,313"
12,13,Milwaukee Bucks*,28.6,42,40,42,40,0.54,0.68,1.21,108.2,107.6,+0.6,97.6,.334,.058,.536,NA,.485,13.6,31.8,.259,NA,.483,14.2,66.6,.259,NA,MECCA Arena,"441,615","10,771"
12,14,New York Knicks*,25.3,38,44,40,42,-0.49,0.63,0.14,105.9,106.4,-0.5,99.1,.319,.078,.525,NA,.477,15.5,36.0,.242,NA,.486,17.0,65.5,.324,NA,Madison Square Garden (IV),"586,752","14,311"
12,15,Washington Bullets*,26.6,38,44,39,43,-0.77,0.61,-0.16,106.5,107.2,-0.7,98.1,.346,.019,.524,NA,.470,14.4,34.2,.267,NA,.487,14.4,65.2,.231,NA,Capital Centre,"433,376","10,570"
12,16,Indiana Pacers,25.7,38,44,39,43,-0.79,0.62,-0.18,106.6,107.4,-0.8,98.0,.277,.068,.535,NA,.492,14.1,30.1,.216,NA,.481,13.5,67.9,.263,NA,Market Square Arena,"502,244","12,250"
12,17,Philadelphia 76ers,27.2,36,46,37,45,-1.44,0.65,-0.79,108.8,110.3,-1.5,96.0,.403,.069,.543,NA,.485,15.2,35.4,.308,NA,.506,13.8,67.5,.232,NA,The Spectrum,"505,245","12,323"
12,18,Phoenix Suns,27.5,28,54,30,52,-4.48,-0.33,-4.80,107.0,111.4,-4.4,101.2,.301,.049,.538,NA,.494,14.6,31.5,.230,NA,.507,13.4,68.3,.265,NA,Arizona Veterans Memorial Coliseum,"452,354","11,033"
12,19,San Antonio Spurs*,26.2,31,51,29,53,-4.88,-0.14,-5.02,108.2,112.8,-4.6,104.4,.319,.055,.540,NA,.499,14.1,32.0,.234,NA,.512,14.0,64.4,.242,NA,HemisFair Arena,"334,354","8,155"
12,20,Sacramento Kings,26.1,24,58,27,55,-5.76,-0.08,-5.84,106.5,112.1,-5.6,100.9,.317,.061,.530,NA,.481,14.8,33.7,.245,NA,.506,12.3,68.1,.237,NA,ARCO Arena (I),"423,653","10,333"
12,21,New Jersey Nets,26.7,19,63,21,61,-8.11,1.13,-6.98,101.4,109.6,-8.2,98.6,.337,.066,.523,NA,.478,16.0,30.4,.245,NA,.506,15.2,68.6,.274,NA,Brendan Byrne Arena,"476,054","11,611"
12,22,Golden State Warriors,25.4,20,62,21,61,-8.32,-0.06,-8.38,104.7,112.9,-8.2,101.6,.298,.042,.524,NA,.474,14.3,31.2,.237,NA,.511,14.4,65.1,.283,NA,Oakland-Alameda County Coliseum Arena,"440,294","10,739"
12,23,Los Angeles Clippers,26.2,17,65,16,66,-10.32,0.07,-10.24,97.4,107.6,-10.2,100.8,.320,.044,.494,NA,.449,15.7,30.9,.229,NA,.486,14.8,65.4,.244,NA,Los Angeles Memorial Sports Arena,"345,589","8,429"
12,,League Average,26.8,,,41,41,0.00,0.00,0.00,108.0,108.0,,99.6,.332,.057,.538,NA,.489,14.3,32.8,.254,NA,.489,14.3,67.2,.254,NA,,"545,315","13,295"
13,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,NA,eFG%,TOV%,ORB%,FT/FGA,NA,eFG%,TOV%,DRB%,FT/FGA,NA,Arena,Attend.,Attend./G
13,1,Cleveland Cavaliers*,26.1,57,25,60,22,7.60,0.35,7.95,110.6,102.9,+7.7,98.0,.353,.069,.559,NA,.514,14.2,31.2,.264,NA,.473,15.0,67.1,.185,NA,Coliseum at Richfield,"721,426","17,596"
13,2,Phoenix Suns*,25.7,55,27,59,23,7.70,-0.86,6.84,113.1,105.7,+7.4,104.5,.344,.064,.560,NA,.509,12.8,30.8,.272,NA,.476,13.5,67.7,.225,NA,Arizona Veterans Memorial Coliseum,"447,061","10,904"
13,3,Los Angeles Lakers*,29.5,57,25,58,24,7.17,-0.79,6.38,113.8,106.7,+7.1,100.1,.351,.093,.570,NA,.518,14.0,33.0,.282,NA,.482,13.0,68.9,.205,NA,Great Western Forum,"717,349","17,496"
13,4,Detroit Pistons*,28.7,63,19,56,26,5.80,0.44,6.24,110.8,104.7,+6.1,95.5,.346,.058,.551,NA,.502,14.4,34.5,.266,NA,.458,13.2,69.2,.260,NA,The Palace of Auburn Hills,"879,405","21,449"
13,5,Utah Jazz*,27.4,51,31,55,27,5.02,-1.01,4.01,106.6,101.5,+5.1,98.0,.416,.058,.550,NA,.491,16.4,32.0,.320,NA,.447,13.9,68.1,.246,NA,Salt Palace,"509,501","12,427"
13,6,Atlanta Hawks*,28.5,52,30,54,28,4.91,0.35,5.26,112.2,107.2,+5.0,98.3,.375,.055,.540,NA,.480,13.5,37.1,.300,NA,.482,15.4,64.7,.256,NA,Omni Coliseum,"644,291","15,714"
13,7,Milwaukee Bucks*,28.5,49,33,50,32,3.61,0.50,4.11,110.1,106.4,+3.7,98.6,.332,.079,.544,NA,.487,13.7,32.7,.273,NA,.493,16.1,67.5,.266,NA,Bradley Center,"700,984","17,097"
13,8,New York Knicks*,25.3,52,30,50,32,3.77,-0.15,3.62,111.1,107.5,+3.6,104.4,.311,.151,.553,NA,.512,15.4,36.2,.234,NA,.504,16.7,65.1,.249,NA,Madison Square Garden (IV),"746,851","18,216"
13,9,Seattle SuperSonics*,26.3,47,35,48,34,2.90,-0.46,2.44,111.5,108.6,+2.9,100.1,.318,.104,.539,NA,.496,14.1,38.3,.237,NA,.498,16.0,65.3,.271,NA,Seattle Center Coliseum,"456,765","11,141"
13,10,Denver Nuggets*,29.8,44,38,45,37,1.70,-0.78,0.91,108.6,107.1,+1.5,107.5,.284,.083,.528,NA,.482,11.8,29.6,.224,NA,.505,15.6,68.9,.264,NA,McNichols Sports Arena,"527,337","12,862"
13,11,Philadelphia 76ers*,27.0,46,36,45,37,1.50,0.18,1.68,113.0,111.5,+1.5,98.5,.348,.090,.552,NA,.500,12.8,32.2,.274,NA,.513,13.4,67.2,.215,NA,The Spectrum,"531,715","12,969"
13,12,Chicago Bulls*,26.4,47,35,45,37,1.44,0.69,2.13,109.1,107.7,+1.4,97.0,.302,.076,.553,NA,.507,14.4,30.7,.238,NA,.487,13.5,69.5,.239,NA,Chicago Stadium,"736,962","17,975"
13,13,Portland Trail Blazers*,26.9,39,43,45,37,1.46,-0.55,0.92,109.4,108.0,+1.4,103.9,.310,.083,.530,NA,.488,13.9,36.7,.230,NA,.501,15.7,67.4,.264,NA,Memorial Coliseum,"527,008","12,854"
13,14,Boston Celtics*,28.5,42,40,44,38,1.16,0.10,1.26,110.8,109.6,+1.2,98.1,.329,.043,.548,NA,.498,14.0,34.7,.258,NA,.493,12.7,70.0,.248,NA,Boston Garden,"611,537","14,890"
13,15,Houston Rockets*,26.8,45,37,44,38,0.95,-0.73,0.22,105.7,104.8,+0.9,101.8,.351,.073,.535,NA,.486,15.9,33.3,.265,NA,.481,14.9,69.0,.248,NA,The Summit,"680,728","16,603"
13,16,Golden State Warriors*,26.0,43,39,40,42,-0.30,-0.29,-0.59,107.4,107.7,-0.3,107.3,.299,.079,.529,NA,.480,14.2,33.4,.239,NA,.479,14.6,64.1,.240,NA,Oakland-Alameda County Coliseum Arena,"587,820","14,337"
13,17,Dallas Mavericks,28.6,38,44,38,44,-1.21,-0.59,-1.79,107.4,108.6,-1.2,95.9,.327,.098,.536,NA,.484,13.5,29.5,.258,NA,.480,12.5,66.1,.215,NA,Reunion Arena,"695,056","16,953"
13,18,Washington Bullets,26.2,40,42,35,47,-2.16,0.39,-1.77,106.4,108.5,-2.1,100.8,.305,.032,.516,NA,.467,13.0,33.1,.236,NA,.493,14.2,67.5,.267,NA,Capital Centre,"253,980","6,071"
13,19,Indiana Pacers,25.2,28,54,30,52,-4.17,1.17,-3.00,106.8,111.0,-4.2,99.2,.328,.089,.552,NA,.502,16.3,31.5,.258,NA,.478,12.4,66.0,.275,NA,Market Square Arena,"335,298","8,178"
13,20,Sacramento Kings,25.2,27,55,27,55,-5.55,0.20,-5.35,104.5,110.0,-5.5,100.5,.286,.112,.523,NA,.478,14.2,30.5,.220,NA,.496,13.2,67.7,.235,NA,ARCO Arena (II),"677,197","16,517"
13,21,New Jersey Nets,26.8,26,56,25,57,-6.35,0.66,-5.69,103.0,109.3,-6.3,100.1,.313,.079,.517,NA,.474,15.0,32.7,.229,NA,.508,14.4,70.1,.244,NA,Brendan Byrne Arena,"378,397","9,229"
13,22,San Antonio Spurs,25.6,21,61,23,59,-7.28,-0.17,-7.45,100.9,107.9,-7.0,104.1,.319,.040,.512,NA,.472,16.8,34.5,.223,NA,.500,17.2,63.5,.294,NA,HemisFair Arena,"323,573","7,892"
13,23,Charlotte Hornets,27.2,20,62,21,61,-8.52,0.79,-7.74,103.7,112.1,-8.4,100.3,.277,.058,.514,NA,.470,13.7,30.3,.213,NA,.508,14.7,64.9,.287,NA,Charlotte Coliseum,"949,858","23,167"
13,24,Los Angeles Clippers,24.6,21,61,18,64,-9.91,0.41,-9.50,100.8,110.2,-9.4,104.4,.299,.032,.518,NA,.478,16.5,31.2,.216,NA,.497,14.1,64.0,.237,NA,Los Angeles Memorial Sports Arena,"286,614","6,991"
13,25,Miami Heat,25.2,15,67,15,67,-11.23,0.10,-11.13,97.8,109.0,-11.2,99.1,.296,.042,.498,NA,.459,17.7,35.6,.208,NA,.499,16.0,65.0,.292,NA,Miami Arena,"612,754","14,945"
13,,League Average,27.0,,,41,41,0.00,0.00,0.00,107.8,107.8,,100.6,.324,.074,.537,NA,.489,14.5,33.0,.249,NA,.489,14.5,67.0,.249,NA,,"581,579","14,201"
14,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,NA,eFG%,TOV%,ORB%,FT/FGA,NA,eFG%,TOV%,DRB%,FT/FGA,NA,Arena,Attend.,Attend./G
14,1,Los Angeles Lakers*,28.9,63,19,58,24,6.78,-0.04,6.74,114.0,107.0,+7.0,96.3,.345,.120,.562,NA,.512,13.2,32.8,.271,NA,.479,12.8,68.5,.219,NA,Great Western Forum,"712,498","17,378"
14,2,Phoenix Suns*,26.7,54,28,58,24,7.10,-0.01,7.09,113.1,106.2,+6.9,100.7,.380,.076,.565,NA,.509,13.3,31.1,.302,NA,.478,12.8,68.8,.209,NA,Arizona Veterans Memorial Coliseum,"578,661","14,919"
14,3,Detroit Pistons*,29.5,59,23,57,25,6.09,-0.68,5.41,109.9,103.5,+6.4,94.4,.323,.078,.537,NA,.490,13.4,34.2,.245,NA,.461,13.7,70.3,.262,NA,The Palace of Auburn Hills,"879,705","21,456"
14,4,Portland Trail Blazers*,26.7,59,23,57,25,6.32,0.16,6.48,110.5,104.4,+6.1,102.3,.362,.075,.535,NA,.486,13.4,36.5,.269,NA,.479,15.2,70.8,.265,NA,Memorial Coliseum,"528,132","12,881"
14,5,Philadelphia 76ers*,27.4,53,29,54,28,4.99,-0.75,4.23,113.5,108.4,+5.1,96.5,.357,.077,.556,NA,.502,12.9,32.0,.281,NA,.495,13.3,68.4,.223,NA,The Spectrum,"565,926","14,017"
14,6,Utah Jazz*,27.6,55,27,54,28,4.79,0.03,4.82,110.3,105.4,+4.9,96.1,.377,.096,.570,NA,.522,15.5,30.1,.284,NA,.468,13.4,69.5,.268,NA,Salt Palace,"517,256","12,616"
14,7,Boston Celtics*,30.2,52,30,51,31,3.99,-0.76,3.23,112.0,107.9,+4.1,98.2,.301,.057,.557,NA,.506,13.4,31.5,.251,NA,.477,10.8,72.1,.223,NA,Boston Garden,"611,537","14,890"
14,8,San Antonio Spurs*,26.4,56,26,50,32,3.49,0.09,3.58,107.7,104.2,+3.5,98.5,.362,.032,.537,NA,.488,14.7,34.2,.270,NA,.477,15.0,68.7,.235,NA,HemisFair Arena,"586,787","14,334"
14,9,Chicago Bulls*,26.1,55,27,50,32,3.26,-0.51,2.74,112.3,109.0,+3.3,96.7,.302,.094,.559,NA,.516,13.4,31.9,.235,NA,.508,15.2,68.1,.262,NA,Chicago Stadium,"752,564","18,380"
14,10,Houston Rockets*,27.9,41,41,45,37,1.46,0.24,1.71,104.8,103.4,+1.4,101.2,.313,.068,.531,NA,.491,15.5,33.1,.225,NA,.475,14.7,69.2,.228,NA,The Summit,"649,702","15,846"
14,11,New York Knicks*,26.5,45,37,45,37,1.41,-0.63,0.78,109.4,108.0,+1.4,98.2,.331,.100,.547,NA,.501,14.8,34.2,.250,NA,.482,13.3,66.0,.215,NA,Madison Square Garden (IV),"730,432","17,815"
14,12,Denver Nuggets*,29.5,43,39,45,37,1.41,0.15,1.56,108.0,106.7,+1.3,105.4,.275,.084,.523,NA,.478,11.2,29.1,.217,NA,.501,15.2,71.3,.264,NA,McNichols Sports Arena,"484,288","12,668"
14,13,Seattle SuperSonics,25.6,41,41,44,38,1.04,0.36,1.40,110.9,109.8,+1.1,95.3,.299,.090,.535,NA,.494,14.0,37.5,.222,NA,.499,14.3,69.1,.297,NA,Seattle Center Coliseum,"473,277","12,244"
14,14,Atlanta Hawks,28.6,41,41,44,38,1.02,-0.39,0.64,113.0,111.9,+1.1,95.8,.362,.059,.547,NA,.496,13.5,36.3,.277,NA,.509,14.0,65.5,.254,NA,Omni Coliseum,"573,711","13,993"
14,15,Indiana Pacers*,26.4,42,40,41,41,0.16,-0.34,-0.18,111.5,111.4,+0.1,97.0,.343,.113,.572,NA,.518,14.6,29.0,.280,NA,.494,12.6,67.1,.250,NA,Market Square Arena,"518,923","12,885"
14,16,Dallas Mavericks*,29.2,47,35,41,41,0.07,0.35,0.42,107.2,107.2,0.0,94.5,.331,.071,.536,NA,.487,13.6,30.3,.254,NA,.481,13.4,67.9,.232,NA,Reunion Arena,"691,490","16,866"
14,17,Cleveland Cavaliers*,26.1,42,40,40,42,-0.30,-0.31,-0.62,106.9,107.2,-0.3,95.0,.315,.122,.529,NA,.485,13.5,31.5,.235,NA,.490,14.0,67.7,.202,NA,Coliseum at Richfield,"695,710","16,968"
14,18,Milwaukee Bucks*,28.1,44,38,39,43,-0.78,-0.28,-1.06,107.3,108.1,-0.8,98.0,.318,.094,.533,NA,.488,13.9,31.5,.241,NA,.492,15.8,66.0,.290,NA,Bradley Center,"659,602","16,088"
