Season,Rk,Team,G,MP,FG,FGA,FG.,X3P,X3PA,X3P.,X2P,X2PA,X2P.,FT,FTA,FT.,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
12,17,Washington Bullets*,82,242.4,40.9,87.4,0.468,0.4,1.7,0.21,40.6,85.7,0.473,23.3,30.2,0.773,15,28,43,22.9,8.5,6.1,16.9,23.4,105.5
12,18,New York Knicks*,82,241.5,41,88.2,0.465,2.2,6.9,0.316,38.8,81.3,0.478,21.3,28.1,0.759,15.7,26.8,42.4,24.5,9.6,5.4,18.5,28.8,105.5
12,19,Chicago Bulls*,82,242.1,41.9,85.5,0.49,0.7,3,0.23,41.2,82.6,0.499,20.5,27.1,0.759,14.3,30,44.3,26.2,8.7,5.8,15.4,22.5,105
12,20,Indiana Pacers,82,240.3,41.9,87.2,0.48,2,5.9,0.336,39.9,81.3,0.491,18.9,24.2,0.78,13.1,30,43.1,24.1,7.5,4.2,16.1,24.9,104.6
12,21,Cleveland Cavaliers*,82,241.2,40.4,82.4,0.49,1.5,4.1,0.378,38.9,78.3,0.496,22.1,29.7,0.744,12.4,27.9,40.3,25.2,8.9,6.4,17.5,22.4,104.5
12,22,New Jersey Nets,82,241.2,39.1,83.6,0.468,1.7,5.5,0.301,37.5,78.1,0.48,20.5,28.1,0.729,13.1,27.6,40.7,21.9,8.9,4.7,18.3,24.9,100.4
12,23,Los Angeles Clippers,82,241.5,38.9,87.7,0.443,1,3.9,0.249,37.9,83.9,0.452,20,28.1,0.713,14.5,28.7,43.2,23,8.8,6.3,18.7,23.3,98.8
12,NA,League Average,82,241.3,42.1,87.7,0.48,1.6,5,0.316,40.6,82.7,0.49,22.3,29.1,0.766,14.2,29.2,43.4,25.8,8.5,5.4,16.7,24.1,108.2
13,1,Phoenix Suns*,82,240.9,45.8,92,0.498,2,5.9,0.349,43.7,86.1,0.508,25,31.6,0.791,13.4,31.9,45.3,27.8,8.5,5.1,15.6,23.6,118.6
13,2,Denver Nuggets*,82,242.4,46.5,99.3,0.468,2.8,8.2,0.337,43.7,91,0.48,22.2,28.2,0.787,14.7,30.6,45.4,27.8,9.9,5.3,14.9,25.5,118
13,3,New York Knicks*,82,241.5,45.1,92.8,0.486,4.7,14,0.337,40.4,78.8,0.513,21.7,28.9,0.752,16.1,27.6,43.7,25.4,11,5.4,19.2,25,116.7
13,4,Golden State Warriors*,82,242.7,45.5,97.3,0.468,2.4,7.7,0.308,43.1,89.6,0.481,23.2,29.1,0.799,16.1,31.2,47.4,24.5,10.1,7.8,18.1,23.7,116.6
13,5,Los Angeles Lakers*,82,241.5,43.7,87.1,0.502,2.8,8.1,0.34,40.9,79,0.518,24.5,30.6,0.802,13.3,31.9,45.2,27.8,8.8,5.1,16.4,20.4,114.7
13,6,Portland Trail Blazers*,82,241.8,45.1,95.1,0.474,2.6,7.9,0.335,42.4,87.2,0.487,21.8,29.5,0.74,16.9,29,45.9,27,10.1,4.7,17.5,24.7,114.6
13,7,Seattle SuperSonics*,82,241.2,43.5,91.2,0.477,3.6,9.4,0.379,39.9,81.8,0.488,21.6,29,0.746,17,27.3,44.3,25.4,10.5,6,17.1,24.7,112.1
13,8,Philadelphia 76ers*,82,241.2,42.7,87.8,0.486,2.5,7.9,0.316,40.2,79.9,0.503,24,30.5,0.787,13.9,28.7,42.7,25.7,8.4,4.3,14.8,21,111.9
13,9,Atlanta Hawks*,82,241.5,41.6,88.2,0.472,1.3,4.8,0.277,40.3,83.3,0.483,26.4,33,0.8,16.7,28.2,45,24.3,10,5.8,16,22.9,111
13,10,Boston Celtics*,82,241.2,42.9,87.1,0.493,1,3.8,0.252,42,83.3,0.504,22.4,28.6,0.783,14.4,29.8,44.2,26.7,7.8,5.1,16.3,22.9,109.2
13,11,Milwaukee Bucks*,82,240.9,41.5,87.4,0.474,2.2,6.9,0.316,39.3,80.5,0.488,23.8,29,0.821,13.8,27.7,41.5,25.3,10,3.9,15.9,23.8,108.9
13,12,Cleveland Cavaliers*,82,240.9,42.3,84.2,0.502,2.1,5.8,0.359,40.2,78.4,0.513,22.2,29.7,0.747,12.6,30.2,42.8,27.6,9.6,7.1,16.1,19.4,108.8
13,13,Houston Rockets*,82,242.1,41.6,87.8,0.474,2,6.4,0.314,39.6,81.4,0.487,23.3,30.8,0.755,14.8,31.1,45.9,24.6,9.6,6.1,19.1,24.7,108.5
13,14,Washington Bullets,82,242.1,42.9,92.6,0.464,0.6,3,0.214,42.3,89.6,0.472,21.8,28.3,0.772,15.3,28.7,44,25,8.5,4,15.7,25,108.3
13,15,Indiana Pacers,82,242.1,41.3,84.7,0.487,2.5,7.5,0.328,38.8,77.2,0.503,21.9,27.7,0.789,13,30.5,43.4,24.5,6.9,5.1,18.9,25.7,106.9
13,16,Detroit Pistons*,82,241.8,41.4,83.9,0.494,1.5,4.9,0.3,39.9,79,0.505,22.3,29,0.769,14.1,31,45.1,24.7,6.4,5,16.3,23.6,106.6
13,17,Chicago Bulls*,82,241.2,42,85,0.495,2.1,6.5,0.328,39.9,78.5,0.509,20.2,25.7,0.786,12.4,29.9,42.3,27,8.8,4.6,16.2,22.6,106.4
13,18,Los Angeles Clippers,82,242.1,43,90.6,0.475,0.7,2.9,0.231,42.3,87.7,0.483,19.6,27.1,0.723,14.1,29.1,43.2,26.9,9.9,6.5,20.3,23.6,106.2
13,19,Sacramento Kings,82,241.2,41,89.6,0.457,3.7,10,0.373,37.3,79.6,0.468,19.8,25.7,0.77,13.9,29.9,43.8,24,7.6,5,16.7,22.9,105.5
13,20,San Antonio Spurs,82,240.9,42.3,90.4,0.468,0.8,3.6,0.215,41.5,86.8,0.479,20.1,28.9,0.698,15.8,26.6,42.4,24.8,11.7,5.2,20.9,26.3,105.5
13,21,Utah Jazz*,82,240.6,38.8,80.4,0.482,1.4,4.6,0.3,37.4,75.8,0.494,25.7,33.4,0.77,12.8,31.8,44.6,25.7,8.8,7.1,18.7,23.1,104.7
13,22,Charlotte Hornets,82,241.2,41.8,90.6,0.461,1.6,5.2,0.312,40.1,85.4,0.47,19.3,25.1,0.767,13.9,26.8,40.7,28.3,8.6,3.2,16.1,25.2,104.5
13,23,New Jersey Nets,82,241.5,40.6,88.1,0.461,2.3,6.9,0.329,38.4,81.2,0.473,20.2,27.6,0.731,14.7,29.5,44.2,21.9,9.4,5.3,17.7,24,103.7
13,24,Dallas Mavericks,82,241.2,39.6,84.4,0.469,2.6,8.3,0.31,37,76,0.486,21.8,27.6,0.789,12.8,29.2,42,22.8,7.1,5.8,15,21.2,103.5
13,25,Miami Heat,82,242.1,39.3,86.8,0.453,1.2,3.6,0.326,38.1,83.1,0.458,18,25.6,0.702,16,27,42.9,23.9,9.1,5,21.1,25.9,97.8
13,NA,League Average,82,241.5,42.5,89,0.477,2.1,6.6,0.323,40.4,82.4,0.49,22.1,28.8,0.768,14.5,29.4,43.9,25.6,9.1,5.3,17.2,23.7,109.2
14,1,Golden State Warriors,82,240.3,42.5,87.9,0.484,3,9.1,0.324,39.6,78.8,0.503,28.2,34.9,0.809,11.2,29.1,40.2,24.1,9.2,6,17.3,24.5,116.3
14,2,Phoenix Suns*,82,242.1,43.2,87.1,0.496,2.1,6.6,0.324,41.1,80.4,0.511,26.3,33.1,0.795,12.8,32.3,45.2,25.7,8.1,6.1,15.5,22.3,114.9
14,3,Denver Nuggets*,82,241.5,45.3,97.7,0.464,2.8,8.3,0.337,42.5,89.5,0.475,21.2,26.8,0.789,14.3,30.9,45.1,27.7,9.9,4,13.9,25,114.6
14,4,Portland Trail Blazers*,82,242.4,43.6,92,0.473,2.3,6.9,0.336,41.2,85.1,0.484,24.8,33.3,0.743,16.5,31.1,47.6,25.4,9.1,4.4,16.5,25,114.2
14,5,Orlando Magic,82,241.5,42.2,91.8,0.459,1.4,4.8,0.295,40.7,87,0.468,25.1,33.2,0.756,15.9,30.1,46,24.3,7.5,3.6,17.2,24.1,110.9
14,6,Los Angeles Lakers*,82,242.1,41.9,85.5,0.49,3.8,10.3,0.367,38.1,75.2,0.507,23.2,29.5,0.787,13.4,30,43.4,27.2,8,5.4,15,21.2,110.7
14,7,Philadelphia 76ers*,82,241.5,41.9,85.7,0.489,2.3,6.6,0.348,39.6,79.1,0.501,24.1,30.6,0.788,13.5,29.3,42.9,23.6,8.4,4.5,14.7,20.7,110.2
14,8,Boston Celtics*,82,240.3,43.5,87.2,0.498,1.3,4.9,0.262,42.2,82.2,0.513,21.8,26.3,0.832,13,33,46,29.5,6.6,5.5,15.3,20.9,110
14,9,Chicago Bulls*,82,241.8,43.1,86.5,0.498,3,8.2,0.374,40,78.3,0.511,20.3,26.1,0.778,13.1,27.8,40.9,26.5,9.9,4.7,15.2,23.2,109.5
14,10,Indiana Pacers*,82,242.4,41.2,83,0.497,3.6,9.4,0.382,37.6,73.6,0.511,23.2,28.5,0.816,11.5,29.1,40.6,24.7,6.7,4.3,16.4,24,109.3
14,11,Atlanta Hawks,82,240.6,41.7,85.6,0.487,1.5,5,0.302,40.2,80.6,0.498,23.7,31,0.764,15.5,26.7,42.2,22.2,8.7,4.3,15.5,22.8,108.5
14,12,New York Knicks*,82,241.8,41.9,86.5,0.484,2.9,8.7,0.332,39,77.8,0.501,21.6,28.6,0.756,14.5,29.6,44.1,26.1,8.7,6,17.2,22.3,108.3
14,13,Washington Bullets,82,241.8,43.9,92.5,0.475,0.5,2.4,0.188,43.4,90,0.482,19.5,25.5,0.764,14.6,29.9,44.5,27,6.8,5.2,14.6,23.5,107.7
14,14,Seattle SuperSonics,82,242.7,42.3,88.3,0.479,2.8,7.9,0.355,39.5,80.4,0.491,19.6,26.4,0.741,16.1,27.5,43.6,22.9,8.5,4.1,16.3,25.2,106.9
14,15,Utah Jazz*,82,241.8,40.6,80.4,0.505,2.8,7.7,0.359,37.9,72.7,0.521,22.9,30.3,0.754,11.6,30.5,42.1,27,8.3,6,17.2,24.8,106.8
14,16,Houston Rockets*,82,241.5,42.5,88.4,0.48,1.9,6,0.312,40.6,82.4,0.493,19.9,27.6,0.72,14.8,32.2,47,26.8,9.9,6.7,18.5,23.6,106.7
14,17,San Antonio Spurs*,82,240.6,41.3,85.3,0.484,0.7,2.8,0.239,40.7,82.6,0.492,23,30.9,0.745,14.2,30.2,44.4,24.8,9.7,6.8,17.1,22.6,106.3
14,18,Milwaukee Bucks*,82,241.8,41.2,87.1,0.473,2.5,8.2,0.312,38.7,79,0.49,21,27.7,0.758,13.5,27.4,40.9,25,10.1,4,16,25.4,106
14,19,Detroit Pistons*,82,241.5,40.6,85.1,0.478,2.2,6.6,0.327,38.5,78.5,0.49,20.9,27.5,0.761,14.5,30,44.4,24.3,6.2,5.1,15,23.9,104.3
14,20,Los Angeles Clippers,82,241.5,40.5,83.6,0.484,0.7,2.8,0.243,39.8,80.8,0.493,22.1,30,0.738,12.9,28.8,41.7,24.1,9.5,6.2,18.9,22.7,103.8
14,21,Cleveland Cavaliers*,82,242.4,39.2,85.1,0.461,4.2,10.4,0.407,35,74.7,0.468,20,26.8,0.744,13.8,29,42.8,25.7,7.9,6.2,15.2,20.3,102.6
14,22,Dallas Mavericks*,82,242.1,39.6,83.3,0.475,1.9,5.9,0.323,37.7,77.4,0.487,21.2,27.6,0.767,12.7,29.5,42.2,21.7,8.1,4.9,15,21.1,102.2
14,23,Sacramento Kings,82,240.9,40.3,86,0.468,2.6,7.9,0.333,37.7,78.1,0.482,18.5,24,0.771,11.6,28.8,40.4,25,6.7,4.8,15.1,22.7,101.7
14,24,Miami Heat,82,240.6,41.3,89.6,0.461,1.1,3.7,0.293,40.2,85.9,0.468,17,24.7,0.687,15.1,28.2,43.4,23.9,9,4.7,19,25.9,100.6
14,25,Charlotte Hornets,82,240.9,39.9,87.6,0.455,2.5,7.5,0.336,37.4,80.1,0.466,18.1,24,0.756,11.7,27,38.7,25.4,9.5,3.2,15,23,100.4
14,26,New Jersey Nets,82,240.3,38.5,90.4,0.426,1.7,6.2,0.277,36.8,84.3,0.437,21.4,28.7,0.746,16.6,28.3,45,18,9.4,5.9,16.6,23.8,100.1
14,27,Minnesota Timberwolves,82,242.1,37.4,83.9,0.446,0.9,3.6,0.248,36.5,80.3,0.455,19.5,26.1,0.747,14.6,25,39.6,22.5,9.6,4.2,14.6,23.2,95.2
14,NA,League Average,82,241.5,41.5,87.2,0.476,2.2,6.6,0.331,39.3,80.6,0.488,21.8,28.5,0.764,13.8,29.3,43.1,24.9,8.5,5.1,16.1,23.3,107
